tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc
NP_001329689.1,-,Pkinase,PF00069.31,4.5e-45,155.5,0.1,6.4e-45,155.0,0.1,GCF_000001735.4
NP_175593.2,-,Pkinase,PF00069.31,4.6e-45,155.5,0.0,7.3e-45,154.8,0.0,GCF_000001735.4
NP_974483.1,-,Pkinase,PF00069.31,4.6e-45,155.4,0.0,6.3e-45,155.0,0.0,GCF_000001735.4
NP_001320505.1,-,Pkinase,PF00069.31,4.8e-45,155.4,0.0,6.9e-45,154.9,0.0,GCF_000001735.4
NP_001030790.3,-,Pkinase,PF00069.31,4.9e-45,155.4,0.0,7.6e-45,154.7,0.0,GCF_000001735.4
NP_191105.2,-,Pkinase,PF00069.31,5.1e-45,155.3,0.0,7.4e-45,154.8,0.0,GCF_000001735.4
NP_175594.2,-,Pkinase,PF00069.31,5.1e-45,155.3,0.0,7.5e-45,154.8,0.0,GCF_000001735.4
NP_173489.2,-,Pkinase,PF00069.31,5.1e-45,155.3,0.0,6.5e-45,155.0,0.0,GCF_000001735.4
NP_001322950.1,-,Pkinase,PF00069.31,5.2e-45,155.3,0.0,7.8e-45,154.7,0.0,GCF_000001735.4
NP_001322954.1,-,Pkinase,PF00069.31,5.2e-45,155.3,0.0,7.8e-45,154.7,0.0,GCF_000001735.4
NP_001320507.1,-,Pkinase,PF00069.31,5.2e-45,155.3,0.0,7.8e-45,154.7,0.0,GCF_000001735.4
NP_176789.1,-,Pkinase,PF00069.31,5.2e-45,155.3,0.0,7.5e-45,154.8,0.0,GCF_000001735.4
NP_001329523.1,-,Pkinase,PF00069.31,5.3e-45,155.3,0.0,6.6e-45,154.9,0.0,GCF_000001735.4
NP_001320503.1,-,Pkinase,PF00069.31,5.3e-45,155.2,0.0,7.7e-45,154.7,0.0,GCF_000001735.4
NP_001322951.1,-,Pkinase,PF00069.31,5.5e-45,155.2,0.0,8.3e-45,154.6,0.0,GCF_000001735.4
NP_001322952.1,-,Pkinase,PF00069.31,5.5e-45,155.2,0.0,8.3e-45,154.6,0.0,GCF_000001735.4
NP_001322955.1,-,Pkinase,PF00069.31,5.5e-45,155.2,0.0,8.3e-45,154.6,0.0,GCF_000001735.4
NP_176344.1,-,Pkinase,PF00069.31,5.5e-45,155.2,0.0,8.3e-45,154.6,0.0,GCF_000001735.4
NP_001320855.1,-,Pkinase,PF00069.31,5.6e-45,155.2,0.0,1.2e-44,154.1,0.0,GCF_000001735.4
NP_181496.1,-,Pkinase,PF00069.31,6.2e-45,155.0,0.0,9.1e-45,154.5,0.0,GCF_000001735.4
NP_173768.2,-,Pkinase,PF00069.31,6.3e-45,155.0,0.0,8.2e-45,154.6,0.0,GCF_000001735.4
NP_173578.2,-,Pkinase,PF00069.31,6.4e-45,155.0,0.0,1.3e-44,153.9,0.0,GCF_000001735.4
NP_001190809.1,-,Pkinase,PF00069.31,6.5e-45,155.0,0.0,8.9e-45,154.5,0.0,GCF_000001735.4
NP_001320043.1,-,Pkinase,PF00069.31,6.7e-45,154.9,0.0,9.2e-45,154.5,0.0,GCF_000001735.4
NP_973478.1,-,Pkinase,PF00069.31,6.7e-45,154.9,0.0,8.4e-45,154.6,0.0,GCF_000001735.4
NP_198672.1,-,Pkinase,PF00069.31,6.7e-45,154.9,0.0,8.6e-45,154.6,0.0,GCF_000001735.4
NP_001190097.1,-,Pkinase,PF00069.31,6.8e-45,154.9,0.0,9.9e-45,154.4,0.0,GCF_000001735.4
NP_565408.1,-,Pkinase,PF00069.31,6.8e-45,154.9,0.0,8.4e-45,154.6,0.0,GCF_000001735.4
NP_001320042.1,-,Pkinase,PF00069.31,6.8e-45,154.9,0.0,9.9e-45,154.4,0.0,GCF_000001735.4
NP_001328177.1,-,Pkinase,PF00069.31,6.9e-45,154.9,0.0,1.1e-44,154.2,0.0,GCF_000001735.4
NP_177210.1,-,Pkinase,PF00069.31,6.9e-45,154.9,0.0,9.5e-45,154.4,0.0,GCF_000001735.4
NP_001320044.1,-,Pkinase,PF00069.31,6.9e-45,154.9,0.0,1.1e-44,154.2,0.0,GCF_000001735.4
NP_180426.1,-,Pkinase,PF00069.31,7.1e-45,154.8,0.0,1.2e-44,154.1,0.0,GCF_000001735.4
NP_175591.1,-,Pkinase,PF00069.31,7.1e-45,154.8,0.0,1.1e-44,154.2,0.0,GCF_000001735.4
NP_001328457.1,-,Pkinase,PF00069.31,7.1e-45,154.8,0.0,1.1e-44,154.2,0.0,GCF_000001735.4
NP_194056.3,-,Pkinase,PF00069.31,7.2e-45,154.8,0.0,1.1e-44,154.2,0.0,GCF_000001735.4
NP_180197.1,-,Pkinase,PF00069.31,7.3e-45,154.8,0.0,1e-44,154.3,0.0,GCF_000001735.4
NP_189123.2,-,Pkinase,PF00069.31,7.5e-45,154.8,0.0,9.4e-45,154.4,0.0,GCF_000001735.4
NP_567677.1,-,Pkinase,PF00069.31,7.8e-45,154.7,0.0,1.5e-44,153.8,0.0,GCF_000001735.4
NP_849425.1,-,Pkinase,PF00069.31,8e-45,154.7,0.0,1.5e-44,153.8,0.0,GCF_000001735.4
NP_189017.1,-,Pkinase,PF00069.31,8.3e-45,154.6,0.0,1.2e-44,154.1,0.0,GCF_000001735.4
NP_566341.1,-,Pkinase,PF00069.31,8.4e-45,154.6,0.0,1.6e-44,153.7,0.0,GCF_000001735.4
NP_196820.1,-,Pkinase,PF00069.31,8.6e-45,154.6,0.0,1.2e-44,154.1,0.0,GCF_000001735.4
NP_001326412.1,-,Pkinase,PF00069.31,8.7e-45,154.5,0.0,1.1e-44,154.2,0.0,GCF_000001735.4
NP_001320922.1,-,Pkinase,PF00069.31,8.8e-45,154.5,0.0,1.3e-44,154.0,0.0,GCF_000001735.4
NP_190172.1,-,Pkinase,PF00069.31,9.1e-45,154.5,0.0,1.4e-44,153.9,0.0,GCF_000001735.4
NP_001318693.1,-,Pkinase,PF00069.31,9.1e-45,154.5,0.0,1.7e-44,153.6,0.0,GCF_000001735.4
NP_001326539.1,-,Pkinase,PF00069.31,9.5e-45,154.4,0.0,1.3e-44,154.0,0.0,GCF_000001735.4
NP_196345.1,-,Pkinase,PF00069.31,9.6e-45,154.4,0.0,1.4e-44,153.9,0.0,GCF_000001735.4
NP_172335.1,-,Pkinase,PF00069.31,9.6e-45,154.4,0.1,1.5e-44,153.8,0.1,GCF_000001735.4
NP_001190331.1,-,Pkinase,PF00069.31,1e-44,154.3,0.0,1.3e-44,153.9,0.0,GCF_000001735.4
NP_001318594.1,-,Pkinase,PF00069.31,1e-44,154.3,0.0,1.3e-44,153.9,0.0,GCF_000001735.4
NP_197362.1,-,Pkinase,PF00069.31,1e-44,154.3,0.0,1.3e-44,153.9,0.0,GCF_000001735.4
NP_001329249.1,-,Pkinase,PF00069.31,1e-44,154.3,0.0,1.4e-44,153.8,0.0,GCF_000001735.4
NP_181783.1,-,Pkinase,PF00069.31,1.1e-44,154.2,0.0,1.2e-44,154.0,0.0,GCF_000001735.4
NP_199283.1,-,Pkinase,PF00069.31,1.1e-44,154.2,0.0,1.6e-44,153.7,0.0,GCF_000001735.4
NP_172061.2,-,Pkinase,PF00069.31,1.1e-44,154.2,0.0,1.8e-44,153.5,0.0,GCF_000001735.4
NP_199596.1,-,Pkinase,PF00069.31,1.1e-44,154.2,0.0,1.6e-44,153.7,0.0,GCF_000001735.4
NP_198718.1,-,Pkinase,PF00069.31,1.2e-44,154.1,0.0,2e-44,153.4,0.0,GCF_000001735.4
NP_001321302.1,-,Pkinase,PF00069.31,1.2e-44,154.1,0.0,1.9e-44,153.4,0.0,GCF_000001735.4
NP_001318310.1,-,Pkinase,PF00069.31,1.2e-44,154.1,0.0,2e-44,153.4,0.0,GCF_000001735.4
NP_180465.1,-,Pkinase,PF00069.31,1.2e-44,154.1,0.0,2e-44,153.4,0.0,GCF_000001735.4
NP_176379.2,-,Pkinase,PF00069.31,1.2e-44,154.1,0.0,3.8e-43,149.2,0.0,GCF_000001735.4
NP_188224.1,-,Pkinase,PF00069.31,1.2e-44,154.0,0.0,1.7e-44,153.6,0.0,GCF_000001735.4
NP_178999.2,-,Pkinase,PF00069.31,1.3e-44,154.0,0.0,1.6e-44,153.7,0.0,GCF_000001735.4
NP_001326543.1,-,Pkinase,PF00069.31,1.3e-44,153.9,0.0,1.8e-44,153.5,0.0,GCF_000001735.4
NP_197505.1,-,Pkinase,PF00069.31,1.3e-44,153.9,0.0,1.9e-44,153.4,0.0,GCF_000001735.4
NP_001319040.1,-,Pkinase,PF00069.31,1.4e-44,153.9,0.0,1.9e-44,153.5,0.0,GCF_000001735.4
NP_001329725.1,-,Pkinase,PF00069.31,1.4e-44,153.9,0.0,2.1e-44,153.3,0.0,GCF_000001735.4
NP_849550.2,-,Pkinase,PF00069.31,1.4e-44,153.9,0.0,2e-44,153.3,0.0,GCF_000001735.4
NP_195285.3,-,Pkinase,PF00069.31,1.4e-44,153.8,0.0,2.2e-44,153.2,0.0,GCF_000001735.4
NP_001190928.1,-,Pkinase,PF00069.31,1.5e-44,153.8,0.0,2.2e-44,153.2,0.0,GCF_000001735.4
NP_680446.1,-,Pkinase,PF00069.31,1.5e-44,153.7,0.0,2.1e-44,153.3,0.0,GCF_000001735.4
NP_001327243.1,-,Pkinase,PF00069.31,1.6e-44,153.7,0.0,2.2e-44,153.2,0.0,GCF_000001735.4
NP_194060.3,-,Pkinase,PF00069.31,1.6e-44,153.7,0.0,2.3e-44,153.1,0.0,GCF_000001735.4
NP_186862.3,-,Pkinase,PF00069.31,1.6e-44,153.7,0.0,2.3e-44,153.2,0.0,GCF_000001735.4
NP_173233.1,-,Pkinase,PF00069.31,1.6e-44,153.6,0.0,2.3e-44,153.2,0.0,GCF_000001735.4
NP_177203.1,-,Pkinase,PF00069.31,1.7e-44,153.6,0.0,2.1e-44,153.3,0.0,GCF_000001735.4
NP_001319201.1,-,Pkinase,PF00069.31,1.8e-44,153.5,0.0,2.7e-44,152.9,0.0,GCF_000001735.4
NP_180976.1,-,Pkinase,PF00069.31,1.9e-44,153.5,0.0,2.1e-44,153.3,0.0,GCF_000001735.4
NP_849426.1,-,Pkinase,PF00069.31,1.9e-44,153.5,0.0,2.9e-44,152.8,0.0,GCF_000001735.4
NP_001321144.1,-,Pkinase,PF00069.31,1.9e-44,153.4,0.0,2.8e-44,152.9,0.0,GCF_000001735.4
NP_175600.3,-,Pkinase,PF00069.31,1.9e-44,153.4,0.0,2.9e-44,152.8,0.0,GCF_000001735.4
NP_199787.2,-,Pkinase,PF00069.31,2e-44,153.4,0.0,2.7e-44,152.9,0.0,GCF_000001735.4
NP_850955.5,-,Pkinase,PF00069.31,2e-44,153.4,0.0,2.9e-44,152.9,0.0,GCF_000001735.4
NP_174268.7,-,Pkinase,PF00069.31,2e-44,153.4,0.0,2.9e-44,152.8,0.0,GCF_000001735.4
NP_173544.1,-,Pkinase,PF00069.31,2.1e-44,153.3,0.0,2.9e-44,152.8,0.0,GCF_000001735.4
NP_179901.1,-,Pkinase,PF00069.31,2.2e-44,153.3,0.0,3.6e-44,152.5,0.0,GCF_000001735.4
NP_564709.2,-,Pkinase,PF00069.31,2.2e-44,153.2,0.0,3.2e-44,152.7,0.0,GCF_000001735.4
NP_001330418.1,-,Pkinase,PF00069.31,2.2e-44,153.2,0.1,5.4e-44,151.9,0.0,GCF_000001735.4
NP_001321940.1,-,Pkinase,PF00069.31,2.2e-44,153.2,0.0,3.4e-44,152.6,0.0,GCF_000001735.4
NP_198719.1,-,Pkinase,PF00069.31,2.3e-44,153.2,0.1,5.5e-44,151.9,0.0,GCF_000001735.4
NP_178510.1,-,Pkinase,PF00069.31,2.3e-44,153.1,0.0,3.7e-44,152.5,0.0,GCF_000001735.4
NP_198642.1,-,Pkinase,PF00069.31,2.4e-44,153.1,0.0,3.6e-44,152.5,0.0,GCF_000001735.4
NP_001329107.1,-,Pkinase,PF00069.31,2.4e-44,153.1,0.1,1.2e-43,150.9,0.1,GCF_000001735.4
NP_200838.1,-,Pkinase,PF00069.31,2.5e-44,153.1,0.0,3.6e-44,152.5,0.0,GCF_000001735.4
NP_851230.1,-,Pkinase,PF00069.31,2.5e-44,153.1,0.0,3.6e-44,152.5,0.0,GCF_000001735.4
NP_001318839.1,-,Pkinase,PF00069.31,2.5e-44,153.0,0.0,4e-44,152.4,0.0,GCF_000001735.4
NP_001324680.1,-,Pkinase,PF00069.31,2.5e-44,153.0,0.0,4.1e-44,152.3,0.0,GCF_000001735.4
NP_001031499.1,-,Pkinase,PF00069.31,2.6e-44,153.0,0.1,3.6e-44,152.5,0.1,GCF_000001735.4
NP_181242.3,-,Pkinase,PF00069.31,2.6e-44,153.0,0.1,3.6e-44,152.5,0.1,GCF_000001735.4
NP_001324101.1,-,Pkinase,PF00069.31,2.7e-44,152.9,0.0,3.7e-44,152.5,0.0,GCF_000001735.4
NP_195650.1,-,Pkinase,PF00069.31,2.7e-44,152.9,0.0,3.9e-44,152.4,0.0,GCF_000001735.4
NP_200773.1,-,Pkinase,PF00069.31,2.7e-44,152.9,0.0,4e-44,152.4,0.0,GCF_000001735.4
NP_001078773.1,-,Pkinase,PF00069.31,2.8e-44,152.9,0.0,4.1e-44,152.3,0.0,GCF_000001735.4
NP_001320719.1,-,Pkinase,PF00069.31,3.1e-44,152.7,0.0,4.7e-44,152.2,0.0,GCF_000001735.4
NP_192110.2,-,Pkinase,PF00069.31,3.1e-44,152.7,0.0,4.6e-44,152.2,0.0,GCF_000001735.4
NP_174673.3,-,Pkinase,PF00069.31,3.1e-44,152.7,0.0,4.7e-44,152.1,0.0,GCF_000001735.4
NP_177451.1,-,Pkinase,PF00069.31,3.1e-44,152.7,0.0,4.5e-44,152.2,0.0,GCF_000001735.4
NP_001320621.1,-,Pkinase,PF00069.31,3.2e-44,152.7,0.0,4.5e-44,152.2,0.0,GCF_000001735.4
NP_001322986.1,-,Pkinase,PF00069.31,3.3e-44,152.6,0.0,4.6e-44,152.2,0.0,GCF_000001735.4
NP_199059.1,-,Pkinase,PF00069.31,3.4e-44,152.6,0.0,4.4e-44,152.2,0.0,GCF_000001735.4
NP_178581.1,-,Pkinase,PF00069.31,3.5e-44,152.6,0.0,4.2e-44,152.3,0.0,GCF_000001735.4
NP_564710.1,-,Pkinase,PF00069.31,3.8e-44,152.4,0.0,5.5e-44,151.9,0.0,GCF_000001735.4
NP_001323343.1,-,Pkinase,PF00069.31,3.9e-44,152.4,0.0,5.5e-44,151.9,0.0,GCF_000001735.4
NP_001031435.1,-,Pkinase,PF00069.31,4.1e-44,152.3,0.0,5.5e-44,151.9,0.0,GCF_000001735.4
NP_001323735.1,-,Pkinase,PF00069.31,4.1e-44,152.3,0.0,5.5e-44,151.9,0.0,GCF_000001735.4
NP_001323736.1,-,Pkinase,PF00069.31,4.1e-44,152.3,0.0,5.5e-44,151.9,0.0,GCF_000001735.4
NP_001323737.1,-,Pkinase,PF00069.31,4.1e-44,152.3,0.0,5.5e-44,151.9,0.0,GCF_000001735.4
NP_001323738.1,-,Pkinase,PF00069.31,4.1e-44,152.3,0.0,5.5e-44,151.9,0.0,GCF_000001735.4
NP_850115.1,-,Pkinase,PF00069.31,4.1e-44,152.3,0.0,5.5e-44,151.9,0.0,GCF_000001735.4
NP_173546.1,-,Pkinase,PF00069.31,4.6e-44,152.2,0.1,6.5e-44,151.7,0.1,GCF_000001735.4
NP_200778.1,-,Pkinase,PF00069.31,4.9e-44,152.1,0.0,8e-44,151.4,0.0,GCF_000001735.4
NP_189330.1,-,Pkinase,PF00069.31,5.3e-44,152.0,0.0,1.2e-43,150.8,0.0,GCF_000001735.4
NP_176756.1,-,Pkinase,PF00069.31,5.3e-44,152.0,0.0,8.4e-44,151.3,0.0,GCF_000001735.4
NP_001332468.1,-,Pkinase,PF00069.31,5.6e-44,151.9,0.0,8.5e-44,151.3,0.0,GCF_000001735.4
NP_180739.2,-,Pkinase,PF00069.31,5.6e-44,151.9,0.0,7.9e-44,151.4,0.0,GCF_000001735.4
NP_180747.1,-,Pkinase,PF00069.31,5.6e-44,151.9,0.0,8.3e-44,151.3,0.0,GCF_000001735.4
NP_198595.1,-,Pkinase,PF00069.31,5.8e-44,151.8,0.0,9.1e-44,151.2,0.0,GCF_000001735.4
NP_176332.1,-,Pkinase,PF00069.31,5.9e-44,151.8,0.0,8.3e-44,151.3,0.0,GCF_000001735.4
NP_849637.1,-,Pkinase,PF00069.31,6e-44,151.8,0.0,8e-44,151.4,0.0,GCF_000001735.4
NP_001319202.1,-,Pkinase,PF00069.31,6.1e-44,151.8,0.0,1.2e-43,150.8,0.0,GCF_000001735.4
NP_001031022.1,-,Pkinase,PF00069.31,6.1e-44,151.8,0.0,8.2e-44,151.3,0.0,GCF_000001735.4
NP_201198.1,-,Pkinase,PF00069.31,6.2e-44,151.8,0.0,9.5e-44,151.2,0.0,GCF_000001735.4
NP_849636.1,-,Pkinase,PF00069.31,6.2e-44,151.8,0.0,8.3e-44,151.3,0.0,GCF_000001735.4
NP_563887.1,-,Pkinase,PF00069.31,6.3e-44,151.7,0.0,8.6e-44,151.3,0.0,GCF_000001735.4
NP_001031439.1,-,Pkinase,PF00069.31,6.5e-44,151.7,0.0,1e-43,151.0,0.0,GCF_000001735.4
NP_172265.1,-,Pkinase,PF00069.31,6.6e-44,151.7,0.0,8.7e-44,151.3,0.0,GCF_000001735.4
NP_001031440.1,-,Pkinase,PF00069.31,6.7e-44,151.6,0.0,1e-43,151.0,0.0,GCF_000001735.4
NP_176755.1,-,Pkinase,PF00069.31,6.8e-44,151.6,0.0,9.9e-44,151.1,0.0,GCF_000001735.4
NP_180459.2,-,Pkinase,PF00069.31,7.1e-44,151.6,0.0,1.1e-43,150.9,0.0,GCF_000001735.4
NP_200835.1,-,Pkinase,PF00069.31,7.1e-44,151.6,0.0,1e-43,151.0,0.0,GCF_000001735.4
NP_001154439.1,-,Pkinase,PF00069.31,7.2e-44,151.5,0.0,9.8e-44,151.1,0.0,GCF_000001735.4
NP_172601.3,-,Pkinase,PF00069.31,7.3e-44,151.5,0.1,1e-43,151.1,0.1,GCF_000001735.4
NP_001325826.1,-,Pkinase,PF00069.31,7.7e-44,151.4,0.0,1e-43,151.0,0.0,GCF_000001735.4
NP_001119030.1,-,Pkinase,PF00069.31,7.8e-44,151.4,0.0,1.1e-43,151.0,0.0,GCF_000001735.4
NP_176349.1,-,Pkinase,PF00069.31,7.9e-44,151.4,0.0,1.1e-43,150.9,0.0,GCF_000001735.4
NP_191501.1,-,Pkinase,PF00069.31,8.3e-44,151.3,0.0,1.2e-43,150.8,0.0,GCF_000001735.4
NP_001332531.1,-,Pkinase,PF00069.31,8.8e-44,151.3,0.0,1.4e-43,150.6,0.0,GCF_000001735.4
NP_973683.1,-,Pkinase,PF00069.31,8.9e-44,151.2,0.0,1.3e-43,150.6,0.0,GCF_000001735.4
NP_195176.2,-,Pkinase,PF00069.31,9.4e-44,151.2,0.0,1.3e-43,150.7,0.0,GCF_000001735.4
NP_001318669.1,-,Pkinase,PF00069.31,9.5e-44,151.1,0.0,1.3e-43,150.7,0.0,GCF_000001735.4
NP_198220.1,-,Pkinase,PF00069.31,9.5e-44,151.1,0.0,1.3e-43,150.7,0.0,GCF_000001735.4
NP_001329840.1,-,Pkinase,PF00069.31,1e-43,151.1,0.0,1.7e-43,150.3,0.0,GCF_000001735.4
NP_567920.1,-,Pkinase,PF00069.31,1e-43,151.1,0.0,1.3e-43,150.7,0.0,GCF_000001735.4
NP_191428.3,-,Pkinase,PF00069.31,1e-43,151.0,0.0,1.2e-43,150.8,0.0,GCF_000001735.4
NP_567172.4,-,Pkinase,PF00069.31,1.1e-43,151.0,0.0,1.8e-43,150.2,0.0,GCF_000001735.4
NP_001324760.1,-,Pkinase,PF00069.31,1.1e-43,151.0,0.0,1.6e-43,150.4,0.0,GCF_000001735.4
NP_176871.2,-,Pkinase,PF00069.31,1.1e-43,151.0,0.0,1.7e-43,150.3,0.0,GCF_000001735.4
NP_181913.3,-,Pkinase,PF00069.31,1.1e-43,151.0,0.0,1.6e-43,150.4,0.0,GCF_000001735.4
NP_001332532.1,-,Pkinase,PF00069.31,1.1e-43,151.0,0.0,1.7e-43,150.3,0.0,GCF_000001735.4
NP_198408.2,-,Pkinase,PF00069.31,1.1e-43,150.9,0.0,1.7e-43,150.3,0.0,GCF_000001735.4
NP_178383.1,-,Pkinase,PF00069.31,1.1e-43,150.9,0.0,1.7e-43,150.3,0.0,GCF_000001735.4
NP_973403.1,-,Pkinase,PF00069.31,1.1e-43,150.9,0.0,1.7e-43,150.3,0.0,GCF_000001735.4
NP_176334.1,-,Pkinase,PF00069.31,1.1e-43,150.9,0.0,1.5e-43,150.5,0.0,GCF_000001735.4
NP_001184932.1,-,Pkinase,PF00069.31,1.1e-43,150.9,0.0,1.6e-43,150.4,0.0,GCF_000001735.4
NP_187946.1,-,Pkinase,PF00069.31,1.1e-43,150.9,0.0,1.7e-43,150.3,0.0,GCF_000001735.4
NP_001190904.1,-,Pkinase,PF00069.31,1.1e-43,150.9,0.0,1.5e-43,150.5,0.0,GCF_000001735.4
NP_001318692.1,-,Pkinase,PF00069.31,1.1e-43,150.9,0.0,1.8e-43,150.2,0.0,GCF_000001735.4
NP_001330708.1,-,Pkinase,PF00069.31,1.2e-43,150.9,0.0,1.8e-43,150.2,0.0,GCF_000001735.4
NP_973556.1,-,Pkinase,PF00069.31,1.2e-43,150.8,0.0,1.7e-43,150.3,0.0,GCF_000001735.4
NP_001329016.1,-,Pkinase,PF00069.31,1.2e-43,150.8,0.0,1.8e-43,150.3,0.0,GCF_000001735.4
NP_173549.1,-,Pkinase,PF00069.31,1.2e-43,150.8,0.0,1.7e-43,150.3,0.0,GCF_000001735.4
NP_172468.3,-,Pkinase,PF00069.31,1.2e-43,150.8,0.0,1.8e-43,150.2,0.0,GCF_000001735.4
NP_193944.2,-,Pkinase,PF00069.31,1.3e-43,150.7,0.0,1.8e-43,150.3,0.0,GCF_000001735.4
NP_193055.2,-,Pkinase,PF00069.31,1.3e-43,150.7,0.0,1.7e-43,150.3,0.0,GCF_000001735.4
NP_001332379.1,-,Pkinase,PF00069.31,1.3e-43,150.7,0.0,1.9e-43,150.1,0.0,GCF_000001735.4
NP_194062.1,-,Pkinase,PF00069.31,1.3e-43,150.7,0.0,2e-43,150.1,0.0,GCF_000001735.4
NP_001078435.1,-,Pkinase,PF00069.31,1.3e-43,150.7,0.0,2.1e-43,150.0,0.0,GCF_000001735.4
NP_172889.1,-,Pkinase,PF00069.31,1.4e-43,150.6,0.0,2.1e-43,150.0,0.0,GCF_000001735.4
NP_197675.1,-,Pkinase,PF00069.31,1.4e-43,150.6,0.1,5.3e-21,76.6,0.0,GCF_000001735.4
NP_181468.1,-,Pkinase,PF00069.31,1.4e-43,150.5,0.0,2.1e-43,150.0,0.0,GCF_000001735.4
NP_001320418.1,-,Pkinase,PF00069.31,1.5e-43,150.5,0.0,2.1e-43,150.0,0.0,GCF_000001735.4
NP_195849.1,-,Pkinase,PF00069.31,1.6e-43,150.4,0.0,2.4e-43,149.8,0.0,GCF_000001735.4
NP_850755.1,-,Pkinase,PF00069.31,1.6e-43,150.4,0.0,2.4e-43,149.8,0.0,GCF_000001735.4
NP_187120.1,-,Pkinase,PF00069.31,1.6e-43,150.4,0.0,2.2e-43,149.9,0.0,GCF_000001735.4
NP_199789.5,-,Pkinase,PF00069.31,1.6e-43,150.4,0.0,2.5e-43,149.8,0.0,GCF_000001735.4
NP_001319904.1,-,Pkinase,PF00069.31,1.6e-43,150.4,0.0,2.4e-43,149.8,0.0,GCF_000001735.4
NP_001329890.1,-,Pkinase,PF00069.31,1.6e-43,150.4,0.1,3e-43,149.5,0.1,GCF_000001735.4
NP_974666.1,-,Pkinase,PF00069.31,1.7e-43,150.3,0.0,2e-42,146.8,0.0,GCF_000001735.4
NP_001329232.1,-,Pkinase,PF00069.31,1.8e-43,150.2,0.0,4.4e-43,149.0,0.0,GCF_000001735.4
NP_001320417.1,-,Pkinase,PF00069.31,1.9e-43,150.2,0.0,2.6e-43,149.7,0.0,GCF_000001735.4
NP_001329104.1,-,Pkinase,PF00069.31,2e-43,150.1,0.0,1.1e-42,147.7,0.0,GCF_000001735.4
NP_001332721.1,-,Pkinase,PF00069.31,2e-43,150.1,0.0,3.1e-43,149.5,0.0,GCF_000001735.4
NP_189098.1,-,Pkinase,PF00069.31,2e-43,150.1,0.0,2.5e-43,149.7,0.0,GCF_000001735.4
NP_001318981.1,-,Pkinase,PF00069.31,2e-43,150.1,0.0,2.8e-43,149.6,0.0,GCF_000001735.4
NP_172608.3,-,Pkinase,PF00069.31,2e-43,150.1,0.0,2.8e-43,149.6,0.0,GCF_000001735.4
NP_001189542.1,-,Pkinase,PF00069.31,2.1e-43,150.0,0.0,2.2e-20,74.6,0.0,GCF_000001735.4
NP_179344.1,-,Pkinase,PF00069.31,2.1e-43,150.0,0.0,2.2e-20,74.6,0.0,GCF_000001735.4
NP_001332720.1,-,Pkinase,PF00069.31,2.1e-43,150.0,0.0,3.2e-43,149.4,0.0,GCF_000001735.4
NP_001321483.1,-,Pkinase,PF00069.31,2.1e-43,150.0,0.0,3.1e-43,149.4,0.0,GCF_000001735.4
NP_190127.1,-,Pkinase,PF00069.31,2.1e-43,150.0,0.0,2.9e-43,149.5,0.0,GCF_000001735.4
NP_190071.1,-,Pkinase,PF00069.31,2.3e-43,149.9,0.2,4e-21,77.0,0.0,GCF_000001735.4
NP_001322219.1,-,Pkinase,PF00069.31,2.3e-43,149.9,0.0,3.3e-43,149.4,0.0,GCF_000001735.4
NP_198854.3,-,Pkinase,PF00069.31,2.4e-43,149.8,0.0,3.6e-43,149.2,0.0,GCF_000001735.4
NP_001320811.1,-,Pkinase,PF00069.31,2.4e-43,149.8,0.0,2.9e-43,149.5,0.0,GCF_000001735.4
NP_001320810.1,-,Pkinase,PF00069.31,2.4e-43,149.8,0.0,3e-43,149.5,0.0,GCF_000001735.4
NP_001320812.1,-,Pkinase,PF00069.31,2.4e-43,149.8,0.0,3e-43,149.5,0.0,GCF_000001735.4
NP_177036.1,-,Pkinase,PF00069.31,2.4e-43,149.8,0.0,3e-43,149.5,0.0,GCF_000001735.4
NP_001331523.1,-,Pkinase,PF00069.31,2.4e-43,149.8,0.0,3.5e-43,149.3,0.0,GCF_000001735.4
NP_200776.2,-,Pkinase,PF00069.31,2.6e-43,149.7,0.0,4.2e-43,149.0,0.0,GCF_000001735.4
NP_196335.2,-,Pkinase,PF00069.31,2.7e-43,149.7,0.0,4.3e-43,149.0,0.0,GCF_000001735.4
NP_190226.1,-,Pkinase,PF00069.31,2.7e-43,149.6,0.0,4.1e-43,149.1,0.0,GCF_000001735.4
NP_175598.1,-,Pkinase,PF00069.31,2.9e-43,149.6,0.0,4.4e-43,148.9,0.0,GCF_000001735.4
NP_001320255.1,-,Pkinase,PF00069.31,3.3e-43,149.4,0.0,4.7e-43,148.9,0.0,GCF_000001735.4
NP_001320256.1,-,Pkinase,PF00069.31,3.3e-43,149.4,0.0,4.7e-43,148.9,0.0,GCF_000001735.4
NP_001320257.1,-,Pkinase,PF00069.31,3.3e-43,149.4,0.0,4.7e-43,148.9,0.0,GCF_000001735.4
NP_195622.1,-,Pkinase,PF00069.31,3.4e-43,149.3,0.0,5e-43,148.8,0.0,GCF_000001735.4
NP_001320259.1,-,Pkinase,PF00069.31,3.5e-43,149.3,0.0,5e-43,148.8,0.0,GCF_000001735.4
NP_001078762.1,-,Pkinase,PF00069.31,3.6e-43,149.3,0.0,5.5e-43,148.6,0.0,GCF_000001735.4
NP_172236.2,-,Pkinase,PF00069.31,3.6e-43,149.2,0.0,5.3e-43,148.7,0.0,GCF_000001735.4
