tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc,SuperGroup
KAK4526831.1,-,RPS6_kin_2,PIRSF000606,2.8e-52,176.6,0.2,4.6e-52,175.9,0.2,GCA_026122205.1,Rhodophyta
KAK4523015.1,-,RPS6_kin_2,PIRSF000606,2.2e-50,170.3,0,3e-37,126.9,0.1,GCA_026122205.1,Rhodophyta
KAK4522735.1,-,RPS6_kin_2,PIRSF000606,3.2e-48,163.2,0.1,3.8999999999999997e-48,162.9,0.1,GCA_026122205.1,Rhodophyta
KAK4523288.1,-,RPS6_kin_2,PIRSF000606,6.9e-46,155.5,0,1.1e-45,154.9,0,GCA_026122205.1,Rhodophyta
KAK4525139.1,-,RPS6_kin_2,PIRSF000606,2.3e-43,147.1,0.1,1.1999999999999999e-41,141.4,0.1,GCA_026122205.1,Rhodophyta
KAK4527314.1,-,RPS6_kin_2,PIRSF000606,1.2e-42,144.7,0,2.8999999999999997e-33,113.8,0,GCA_026122205.1,Rhodophyta
KAK4524360.1,-,RPS6_kin_2,PIRSF000606,1.2e-37,128.2,0.1,3.3999999999999996e-36,123.5,0.1,GCA_026122205.1,Rhodophyta
KAK4526771.1,-,RPS6_kin_2,PIRSF000606,5.8e-37,126,0,6.2e-36,122.6,0,GCA_026122205.1,Rhodophyta
KAK4523691.1,-,RPS6_kin_2,PIRSF000606,2.9999999999999998e-36,123.6,0,2.3999999999999999e-32,110.7,0,GCA_026122205.1,Rhodophyta
KAK4522950.1,-,RPS6_kin_2,PIRSF000606,3.5999999999999997e-36,123.3,3.3,7.2e-30,102.5,0.2,GCA_026122205.1,Rhodophyta
KAK4523929.1,-,RPS6_kin_2,PIRSF000606,3.5999999999999997e-36,123.3,3.3,7.2e-30,102.5,0.2,GCA_026122205.1,Rhodophyta
KAK4526512.1,-,RPS6_kin_2,PIRSF000606,3.7e-36,123.3,0.1,3.7e-36,123.3,0.1,GCA_026122205.1,Rhodophyta
KAK4524333.1,-,RPS6_kin_2,PIRSF000606,4.4999999999999996e-35,119.7,0,1.3000000000000002e-28,98.4,0,GCA_026122205.1,Rhodophyta
KAK4524195.1,-,RPS6_kin_2,PIRSF000606,1.1e-34,118.5,0,1.4e-21,75.1,0,GCA_026122205.1,Rhodophyta
KAK4527738.1,-,RPS6_kin_2,PIRSF000606,1.5e-34,118,0,5.399999999999999e-31,106.2,0,GCA_026122205.1,Rhodophyta
KAK4527886.1,-,RPS6_kin_2,PIRSF000606,1.5e-34,118,0,5.399999999999999e-31,106.2,0,GCA_026122205.1,Rhodophyta
KAK4528694.1,-,RPS6_kin_2,PIRSF000606,1.8e-34,117.7,0,9.800000000000001e-34,115.3,0,GCA_026122205.1,Rhodophyta
KAK4522209.1,-,RPS6_kin_2,PIRSF000606,2.9e-32,110.4,0.1,4.4999999999999995e-32,109.8,0.1,GCA_026122205.1,Rhodophyta
KAK4526238.1,-,RPS6_kin_2,PIRSF000606,3.9999999999999997e-32,110,0,2.1e-31,107.6,0,GCA_026122205.1,Rhodophyta
KAK4523316.1,-,RPS6_kin_2,PIRSF000606,5.699999999999999e-32,109.5,0.1,8.799999999999999e-32,108.8,0.1,GCA_026122205.1,Rhodophyta
KAK4527810.1,-,RPS6_kin_2,PIRSF000606,6.8e-32,109.2,0,9.999999999999999e-31,105.3,0,GCA_026122205.1,Rhodophyta
KAK4523457.1,-,RPS6_kin_2,PIRSF000606,1.3e-31,108.3,0.1,3e-27,93.8,0.2,GCA_026122205.1,Rhodophyta
KAK4523013.1,-,RPS6_kin_2,PIRSF000606,1.4e-31,108.2,0.6,1.9e-31,107.8,0,GCA_026122205.1,Rhodophyta
KAK4522335.1,-,RPS6_kin_2,PIRSF000606,1.5e-31,108.1,0,3.0000000000000003e-31,107.1,0,GCA_026122205.1,Rhodophyta
KAK4529041.1,-,RPS6_kin_2,PIRSF000606,3.5e-31,106.9,0,5.399999999999999e-31,106.2,0,GCA_026122205.1,Rhodophyta
KAK4526288.1,-,RPS6_kin_2,PIRSF000606,3.5e-31,106.9,0.2,6e-29,99.5,0.1,GCA_026122205.1,Rhodophyta
KAK4528161.1,-,RPS6_kin_2,PIRSF000606,5e-31,106.4,0,8.1e-31,105.7,0,GCA_026122205.1,Rhodophyta
KAK4527073.1,-,RPS6_kin_2,PIRSF000606,5.1e-31,106.3,0.2,1.0999999999999999e-25,88.7,0.4,GCA_026122205.1,Rhodophyta
KAK4529073.1,-,RPS6_kin_2,PIRSF000606,1.3000000000000001e-30,105,0.3,3.7e-28,96.9,0,GCA_026122205.1,Rhodophyta
KAK4523531.1,-,RPS6_kin_2,PIRSF000606,1.3000000000000001e-30,104.9,0,1.9999999999999998e-30,104.3,0,GCA_026122205.1,Rhodophyta
KAK4527998.1,-,RPS6_kin_2,PIRSF000606,1.5999999999999999e-29,101.3,0,8.800000000000001e-27,92.3,0.1,GCA_026122205.1,Rhodophyta
KAK4522966.1,-,RPS6_kin_2,PIRSF000606,1.8e-29,101.2,0,1.2e-27,95.1,0,GCA_026122205.1,Rhodophyta
KAK4522255.1,-,RPS6_kin_2,PIRSF000606,1.3000000000000002e-28,98.3,0,1.7000000000000003e-28,98,0,GCA_026122205.1,Rhodophyta
KAK4528229.1,-,RPS6_kin_2,PIRSF000606,2.6000000000000004e-28,97.4,0.1,4e-27,93.4,0,GCA_026122205.1,Rhodophyta
KAK4524720.1,-,RPS6_kin_2,PIRSF000606,3.4000000000000005e-28,97,0,4.3e-28,96.6,0,GCA_026122205.1,Rhodophyta
KAK4525471.1,-,RPS6_kin_2,PIRSF000606,5.7e-28,96.2,0,8.4e-28,95.7,0,GCA_026122205.1,Rhodophyta
KAK4524529.1,-,RPS6_kin_2,PIRSF000606,1e-27,95.4,0,1.5e-25,88.2,0,GCA_026122205.1,Rhodophyta
KAK4522259.1,-,RPS6_kin_2,PIRSF000606,2.6e-26,90.8,0,5.2e-26,89.8,0,GCA_026122205.1,Rhodophyta
KAK4524724.1,-,RPS6_kin_2,PIRSF000606,3.4e-26,90.4,0,6.1e-26,89.5,0,GCA_026122205.1,Rhodophyta
KAK4525068.1,-,RPS6_kin_2,PIRSF000606,1.2e-25,88.6,0,1.8e-25,88,0,GCA_026122205.1,Rhodophyta
KAK4523209.1,-,RPS6_kin_2,PIRSF000606,8.3e-25,85.8,0.1,1.5e-23,81.6,0,GCA_026122205.1,Rhodophyta
KAK4529006.1,-,RPS6_kin_2,PIRSF000606,1.0000000000000001e-24,85.5,0,2.2999999999999997e-24,84.3,0,GCA_026122205.1,Rhodophyta
KAK4524138.1,-,RPS6_kin_2,PIRSF000606,2.9e-24,84,0,8.4e-24,82.5,0,GCA_026122205.1,Rhodophyta
KAK4522286.1,-,RPS6_kin_2,PIRSF000606,5.699999999999999e-24,83,0,2.6e-23,80.8,0,GCA_026122205.1,Rhodophyta
KAK4522402.1,-,RPS6_kin_2,PIRSF000606,2.2e-22,77.8,0.2,3.2000000000000003e-22,77.2,0.2,GCA_026122205.1,Rhodophyta
KAK4525777.1,-,RPS6_kin_2,PIRSF000606,2.5000000000000002e-22,77.6,0,2.5000000000000002e-22,77.6,0,GCA_026122205.1,Rhodophyta
KAK4522565.1,-,RPS6_kin_2,PIRSF000606,3.3e-22,77.2,0,4.900000000000001e-22,76.6,0,GCA_026122205.1,Rhodophyta
KAK4524798.1,-,RPS6_kin_2,PIRSF000606,1.9e-21,74.7,0.1,2.8e-21,74.1,0.1,GCA_026122205.1,Rhodophyta
KAK4525272.1,-,RPS6_kin_2,PIRSF000606,2.2e-21,74.4,0,2.8e-21,74.1,0,GCA_026122205.1,Rhodophyta
KAK4524985.1,-,RPS6_kin_2,PIRSF000606,3e-21,74,0,1.2e-19,68.7,0,GCA_026122205.1,Rhodophyta
KAK4523964.1,-,RPS6_kin_2,PIRSF000606,4.1e-21,73.6,5.2,4.6e-9,33.7,0,GCA_026122205.1,Rhodophyta
KAK4527428.1,-,RPS6_kin_2,PIRSF000606,2.9e-20,70.7,0,4e-18,63.7,0,GCA_026122205.1,Rhodophyta
KAK4527175.1,-,RPS6_kin_2,PIRSF000606,3e-20,70.7,0.1,4.8e-19,66.7,0,GCA_026122205.1,Rhodophyta
KAK4522318.1,-,RPS6_kin_2,PIRSF000606,1.8e-19,68.2,0.2,2.8e-19,67.5,0.2,GCA_026122205.1,Rhodophyta
KAK4524644.1,-,RPS6_kin_2,PIRSF000606,1.6e-18,65,0,2.7e-18,64.2,0,GCA_026122205.1,Rhodophyta
KAK4524593.1,-,RPS6_kin_2,PIRSF000606,2e-12,44.8,0,2.8e-12,44.3,0,GCA_026122205.1,Rhodophyta
KAK4522372.1,-,RPS6_kin_2,PIRSF000606,1.8e-11,41.7,0,2.4e-11,41.3,0,GCA_026122205.1,Rhodophyta
KAK4523994.1,-,RPS6_kin_2,PIRSF000606,2.2e-11,41.4,0.1,1.7e-10,38.5,0,GCA_026122205.1,Rhodophyta
KAK4526533.1,-,RPS6_kin_2,PIRSF000606,5e-10,36.9,0,6.1e-10,36.6,0,GCA_026122205.1,Rhodophyta
KAK4528119.1,-,RPS6_kin_2,PIRSF000606,3.1e-7,27.7,0.2,3.3e-7,27.6,0.2,GCA_026122205.1,Rhodophyta
KAK4522734.1,-,RPS6_kin_2,PIRSF000606,1.3e-5,22.3,0.1,3e-4,17.8,0,GCA_026122205.1,Rhodophyta
KAK4524236.1,-,RPS6_kin_2,PIRSF000606,1.7e-5,21.9,0,2.3e-5,21.5,0,GCA_026122205.1,Rhodophyta
KAK4525368.1,-,RPS6_kin_2,PIRSF000606,6.9e-5,19.9,0,9.8e-5,19.4,0,GCA_026122205.1,Rhodophyta
KAK4523271.1,-,RPS6_kin_2,PIRSF000606,4.2e-4,17.3,0,7.1e-4,16.6,0,GCA_026122205.1,Rhodophyta
KAK4536667.1,-,RPS6_kin_2,PIRSF000606,2.6e-117,391.2,0,3.3999999999999996e-117,390.8,0,GCA_026184775.1,Rhodophyta
KAK4534524.1,-,RPS6_kin_2,PIRSF000606,9.999999999999999e-87,290,0.1,5.9e-50,168.4,0.1,GCA_026184775.1,Rhodophyta
KAK4534539.1,-,RPS6_kin_2,PIRSF000606,1.5999999999999998e-85,286,0.8,4.799999999999999e-69,231.6,1.3,GCA_026184775.1,Rhodophyta
KAK4536426.1,-,RPS6_kin_2,PIRSF000606,1.9000000000000002e-80,269.3,0,3.4e-50,169.2,0,GCA_026184775.1,Rhodophyta
KAK4535454.1,-,RPS6_kin_2,PIRSF000606,3.9000000000000005e-80,268.2,0.9,7.299999999999999e-46,154.9,0.9,GCA_026184775.1,Rhodophyta
KAK4534673.1,-,RPS6_kin_2,PIRSF000606,3.2e-78,261.9,0,3.7e-78,261.7,0,GCA_026184775.1,Rhodophyta
KAK4536423.1,-,RPS6_kin_2,PIRSF000606,4e-70,235.1,0,9.999999999999999e-31,104.8,0,GCA_026184775.1,Rhodophyta
KAK4534726.1,-,RPS6_kin_2,PIRSF000606,2.7e-61,205.9,0,3.6e-61,205.5,0,GCA_026184775.1,Rhodophyta
KAK4535124.1,-,RPS6_kin_2,PIRSF000606,2.2000000000000002e-60,202.9,0,2.9e-60,202.5,0,GCA_026184775.1,Rhodophyta
KAK4535949.1,-,RPS6_kin_2,PIRSF000606,5.799999999999999e-57,191.6,0,7.9e-57,191.1,0,GCA_026184775.1,Rhodophyta
KAK4534052.1,-,RPS6_kin_2,PIRSF000606,1.2e-55,187.2,0,1.7999999999999997e-55,186.7,0,GCA_026184775.1,Rhodophyta
KAK4535954.1,-,RPS6_kin_2,PIRSF000606,1.9e-50,170,0,2.4e-50,169.7,0,GCA_026184775.1,Rhodophyta
KAK4533989.1,-,RPS6_kin_2,PIRSF000606,6.9e-50,168.2,0,9.5e-50,167.7,0,GCA_026184775.1,Rhodophyta
KAK4538054.1,-,RPS6_kin_2,PIRSF000606,1.9e-49,166.7,0,1.8e-18,64.3,0,GCA_026184775.1,Rhodophyta
KAK4534523.1,-,RPS6_kin_2,PIRSF000606,4.6e-43,145.6,0,6.199999999999999e-43,145.2,0,GCA_026184775.1,Rhodophyta
KAK4534849.1,-,RPS6_kin_2,PIRSF000606,7.3000000000000005e-37,125.1,0,1.1999999999999999e-35,121.1,0,GCA_026184775.1,Rhodophyta
KAK4534359.1,-,RPS6_kin_2,PIRSF000606,6.6e-36,122,0,2.1e-35,120.3,0,GCA_026184775.1,Rhodophyta
KAK4538148.1,-,RPS6_kin_2,PIRSF000606,3.9e-35,119.4,0,2.4000000000000002e-30,103.5,0,GCA_026184775.1,Rhodophyta
KAK4537317.1,-,RPS6_kin_2,PIRSF000606,4.7999999999999997e-35,119.1,0,8.499999999999999e-32,108.4,0,GCA_026184775.1,Rhodophyta
KAK4534079.1,-,RPS6_kin_2,PIRSF000606,7.8e-34,115.1,0,1.0999999999999999e-33,114.6,0,GCA_026184775.1,Rhodophyta
KAK4537610.1,-,RPS6_kin_2,PIRSF000606,2.3999999999999999e-32,110.2,0,2.8e-32,109.9,0,GCA_026184775.1,Rhodophyta
KAK4536838.1,-,RPS6_kin_2,PIRSF000606,4.2e-32,109.4,0,4.3e-31,106.1,0,GCA_026184775.1,Rhodophyta
KAK4535838.1,-,RPS6_kin_2,PIRSF000606,4.2e-32,109.4,0,8.499999999999999e-31,105.1,0,GCA_026184775.1,Rhodophyta
KAK4536311.1,-,RPS6_kin_2,PIRSF000606,4.6999999999999996e-32,109.2,0,2.2e-26,90.5,0,GCA_026184775.1,Rhodophyta
KAK4537008.1,-,RPS6_kin_2,PIRSF000606,5e-31,105.8,0,6.3999999999999995e-31,105.5,0,GCA_026184775.1,Rhodophyta
KAK4537983.1,-,RPS6_kin_2,PIRSF000606,1.9999999999999998e-30,103.8,0,2.8000000000000002e-30,103.3,0,GCA_026184775.1,Rhodophyta
KAK4535120.1,-,RPS6_kin_2,PIRSF000606,2.1000000000000002e-30,103.8,0,5.599999999999999e-29,99.1,0,GCA_026184775.1,Rhodophyta
KAK4535880.1,-,RPS6_kin_2,PIRSF000606,3.4e-30,103.1,0,1.9000000000000003e-28,97.3,0,GCA_026184775.1,Rhodophyta
KAK4537294.1,-,RPS6_kin_2,PIRSF000606,4.6000000000000004e-30,102.6,0,6.9e-30,102.1,0,GCA_026184775.1,Rhodophyta
KAK4535611.1,-,RPS6_kin_2,PIRSF000606,9.600000000000001e-30,101.6,0,1.6000000000000001e-27,94.3,0.1,GCA_026184775.1,Rhodophyta
KAK4536287.1,-,RPS6_kin_2,PIRSF000606,1.4999999999999998e-29,100.9,0,7.6e-20,68.8,0,GCA_026184775.1,Rhodophyta
KAK4538681.1,-,RPS6_kin_2,PIRSF000606,4.3e-29,99.4,0,5.4000000000000005e-27,92.5,0,GCA_026184775.1,Rhodophyta
KAK4536334.1,-,RPS6_kin_2,PIRSF000606,1.1000000000000002e-28,98.1,0,1.5000000000000002e-28,97.7,0,GCA_026184775.1,Rhodophyta
KAK4537816.1,-,RPS6_kin_2,PIRSF000606,1.4e-27,94.4,0,6.399999999999999e-25,85.6,0,GCA_026184775.1,Rhodophyta
KAK4536834.1,-,RPS6_kin_2,PIRSF000606,1.9e-27,94,0,2.8e-27,93.4,0,GCA_026184775.1,Rhodophyta
KAK4535809.1,-,RPS6_kin_2,PIRSF000606,1.9e-27,94,0,3.5e-16,56.7,0,GCA_026184775.1,Rhodophyta
KAK4534495.1,-,RPS6_kin_2,PIRSF000606,3.4000000000000004e-27,93.1,0,4.5e-27,92.7,0,GCA_026184775.1,Rhodophyta
KAK4537037.1,-,RPS6_kin_2,PIRSF000606,1.3999999999999999e-24,84.5,0,2.0000000000000002e-24,84,0,GCA_026184775.1,Rhodophyta
KAK4538634.1,-,RPS6_kin_2,PIRSF000606,2.8000000000000003e-23,80.2,0,2.1e-21,74,0,GCA_026184775.1,Rhodophyta
KAK4536012.1,-,RPS6_kin_2,PIRSF000606,5.7e-23,79.2,0,7.9e-23,78.7,0,GCA_026184775.1,Rhodophyta
KAK4536370.1,-,RPS6_kin_2,PIRSF000606,6.3e-23,79,0,1e-21,75.1,0,GCA_026184775.1,Rhodophyta
KAK4535710.1,-,RPS6_kin_2,PIRSF000606,1.1e-22,78.3,0,1.5000000000000002e-22,77.8,0,GCA_026184775.1,Rhodophyta
KAK4534043.1,-,RPS6_kin_2,PIRSF000606,2.4e-22,77.1,0,2.5e-13,47.3,0,GCA_026184775.1,Rhodophyta
KAK4537435.1,-,RPS6_kin_2,PIRSF000606,1.1e-21,74.9,0,1.5e-21,74.5,0,GCA_026184775.1,Rhodophyta
KAK4538432.1,-,RPS6_kin_2,PIRSF000606,3.1e-21,73.5,0,4.9e-21,72.8,0,GCA_026184775.1,Rhodophyta
KAK4536659.1,-,RPS6_kin_2,PIRSF000606,3.8e-21,73.1,0,5.8e-21,72.5,0,GCA_026184775.1,Rhodophyta
KAK4538024.1,-,RPS6_kin_2,PIRSF000606,6e-21,72.5,0,7.6e-21,72.2,0,GCA_026184775.1,Rhodophyta
KAK4538476.1,-,RPS6_kin_2,PIRSF000606,2.5e-20,70.4,0,3.4e-13,46.8,0,GCA_026184775.1,Rhodophyta
KAK4535250.1,-,RPS6_kin_2,PIRSF000606,1.3e-19,68.1,0.4,3.4e-7,27,0,GCA_026184775.1,Rhodophyta
KAK4534722.1,-,RPS6_kin_2,PIRSF000606,5.5e-19,66,0,1.8e-15,54.4,0,GCA_026184775.1,Rhodophyta
KAK4538433.1,-,RPS6_kin_2,PIRSF000606,2.6e-18,63.8,0,2.7e-18,63.7,0,GCA_026184775.1,Rhodophyta
KAK4534814.1,-,RPS6_kin_2,PIRSF000606,3.4e-18,63.4,0,1.3e-17,61.4,0,GCA_026184775.1,Rhodophyta
KAK4535705.1,-,RPS6_kin_2,PIRSF000606,5.5e-17,59.4,0,1e-16,58.5,0,GCA_026184775.1,Rhodophyta
KAK4536621.1,-,RPS6_kin_2,PIRSF000606,2.1e-16,57.4,0,6e-10,36.1,0,GCA_026184775.1,Rhodophyta
KAK4535646.1,-,RPS6_kin_2,PIRSF000606,9.9e-15,51.9,0,3.4e-14,50.2,0,GCA_026184775.1,Rhodophyta
KAK4537606.1,-,RPS6_kin_2,PIRSF000606,1.4e-14,51.5,0,2.7e-8,30.6,0,GCA_026184775.1,Rhodophyta
KAK4538533.1,-,RPS6_kin_2,PIRSF000606,7.7e-12,42.4,0,4.6e-11,39.8,0,GCA_026184775.1,Rhodophyta
KAK4535811.1,-,RPS6_kin_2,PIRSF000606,2.1e-11,40.9,0,3e-11,40.4,0,GCA_026184775.1,Rhodophyta
KAK4538738.1,-,RPS6_kin_2,PIRSF000606,8.7e-11,38.9,0,2.7e-8,30.6,0,GCA_026184775.1,Rhodophyta
KAK4536656.1,-,RPS6_kin_2,PIRSF000606,1.8e-9,34.5,0,2.5e-9,34.1,0,GCA_026184775.1,Rhodophyta
KAK4537658.1,-,RPS6_kin_2,PIRSF000606,3.2e-7,27.1,0,4.6e-7,26.6,0,GCA_026184775.1,Rhodophyta
KAK4536160.1,-,RPS6_kin_2,PIRSF000606,1.3e-5,21.8,0,0.49,6.6,0,GCA_026184775.1,Rhodophyta
KAK4534713.1,-,RPS6_kin_2,PIRSF000606,4.3e-4,16.8,0,0.0078,12.6,0,GCA_026184775.1,Rhodophyta
KAK4535453.1,-,RPS6_kin_2,PIRSF000606,0.0012,15.3,0,0.0014,15,0,GCA_026184775.1,Rhodophyta
KAK4535742.1,-,RPS6_kin_2,PIRSF000606,0.0026,14.1,0,0.0043,13.4,0,GCA_026184775.1,Rhodophyta
KAJ8902110.1,-,RPS6_kin_2,PIRSF000606,8.899999999999999e-102,340.6,0,1.1000000000000001e-101,340.3,0,GCA_029953675.1,Rhodophyta
KAJ8901868.1,-,RPS6_kin_2,PIRSF000606,1.5e-92,310.1,0,1.7999999999999997e-55,187.5,0,GCA_029953675.1,Rhodophyta
KAJ8904516.1,-,RPS6_kin_2,PIRSF000606,1.6999999999999999e-84,283.4,0,3.6e-53,179.9,0,GCA_029953675.1,Rhodophyta
KAJ8903337.1,-,RPS6_kin_2,PIRSF000606,2.2e-81,273.1,0,3.1e-51,173.5,0,GCA_029953675.1,Rhodophyta
KAJ8907858.1,-,RPS6_kin_2,PIRSF000606,4.6000000000000004e-80,268.8,0.4,6.3000000000000004e-80,268.3,0.4,GCA_029953675.1,Rhodophyta
KAJ8905389.1,-,RPS6_kin_2,PIRSF000606,1.2e-77,260.8,0,1.6e-77,260.4,0,GCA_029953675.1,Rhodophyta
KAJ8905725.1,-,RPS6_kin_2,PIRSF000606,2.5e-76,256.4,4.5,1.0999999999999999e-47,161.8,2.3,GCA_029953675.1,Rhodophyta
KAJ8908321.1,-,RPS6_kin_2,PIRSF000606,2.7e-76,256.3,3.6,2.2e-46,157.4,2.1,GCA_029953675.1,Rhodophyta
KAJ8907713.1,-,RPS6_kin_2,PIRSF000606,2.3999999999999997e-75,253.2,2,3.6999999999999997e-75,252.6,2,GCA_029953675.1,Rhodophyta
KAJ8904039.1,-,RPS6_kin_2,PIRSF000606,4.1e-75,252.4,1.5,5.9e-75,251.9,1.5,GCA_029953675.1,Rhodophyta
KAJ8907617.1,-,RPS6_kin_2,PIRSF000606,4.9e-75,252.2,0.1,6.499999999999999e-75,251.7,0.1,GCA_029953675.1,Rhodophyta
KAJ8908505.1,-,RPS6_kin_2,PIRSF000606,6.799999999999999e-75,251.7,0,1e-74,251.1,0,GCA_029953675.1,Rhodophyta
KAJ8905233.1,-,RPS6_kin_2,PIRSF000606,2e-74,250.1,0.2,2.7e-74,249.7,0.2,GCA_029953675.1,Rhodophyta
KAJ8906660.1,-,RPS6_kin_2,PIRSF000606,1.6999999999999998e-73,247.1,0.1,2.3e-73,246.6,0.1,GCA_029953675.1,Rhodophyta
KAJ8906063.1,-,RPS6_kin_2,PIRSF000606,2e-73,246.8,0,8.1e-44,148.9,0.1,GCA_029953675.1,Rhodophyta
KAJ8904044.1,-,RPS6_kin_2,PIRSF000606,1.6e-72,243.9,0,2.0000000000000002e-72,243.5,0,GCA_029953675.1,Rhodophyta
KAJ8904801.1,-,RPS6_kin_2,PIRSF000606,2.4e-72,243.3,0,3.3e-72,242.8,0,GCA_029953675.1,Rhodophyta
KAJ8900878.1,-,RPS6_kin_2,PIRSF000606,1.7e-71,240.5,0,2.1e-71,240.1,0,GCA_029953675.1,Rhodophyta
KAJ8901781.1,-,RPS6_kin_2,PIRSF000606,1e-70,237.9,0,1.4e-70,237.5,0,GCA_029953675.1,Rhodophyta
KAJ8907857.1,-,RPS6_kin_2,PIRSF000606,1.7e-70,237.2,0.4,2e-70,236.9,0.4,GCA_029953675.1,Rhodophyta
KAJ8902485.1,-,RPS6_kin_2,PIRSF000606,2e-70,236.9,0,1.5e-42,144.8,0,GCA_029953675.1,Rhodophyta
KAJ8900895.1,-,RPS6_kin_2,PIRSF000606,4.2e-69,232.5,0,6.099999999999999e-69,232,0,GCA_029953675.1,Rhodophyta
KAJ8907033.1,-,RPS6_kin_2,PIRSF000606,5.599999999999999e-68,228.8,0,7.399999999999999e-68,228.4,0,GCA_029953675.1,Rhodophyta
KAJ8906657.1,-,RPS6_kin_2,PIRSF000606,9.6e-68,228,0,1.3e-67,227.7,0,GCA_029953675.1,Rhodophyta
KAJ8907007.1,-,RPS6_kin_2,PIRSF000606,1.3999999999999999e-67,227.5,0,1.8e-67,227.2,0,GCA_029953675.1,Rhodophyta
KAJ8908697.1,-,RPS6_kin_2,PIRSF000606,5.6999999999999995e-67,225.5,0,7.1e-67,225.2,0,GCA_029953675.1,Rhodophyta
KAJ8907282.1,-,RPS6_kin_2,PIRSF000606,2.6e-66,223.3,0,3.4e-66,222.9,0,GCA_029953675.1,Rhodophyta
KAJ8906758.1,-,RPS6_kin_2,PIRSF000606,2.7e-64,216.7,0.1,4.8e-64,215.8,0.1,GCA_029953675.1,Rhodophyta
KAJ8902722.1,-,RPS6_kin_2,PIRSF000606,2.7e-63,213.3,0,3.4e-63,213,0,GCA_029953675.1,Rhodophyta
KAJ8907864.1,-,RPS6_kin_2,PIRSF000606,6.8e-63,212,1.7,8.799999999999999e-48,162,0.7,GCA_029953675.1,Rhodophyta
KAJ8908870.1,-,RPS6_kin_2,PIRSF000606,8.2e-63,211.7,0,1.0999999999999999e-62,211.3,0,GCA_029953675.1,Rhodophyta
KAJ8904919.1,-,RPS6_kin_2,PIRSF000606,3.1e-59,199.9,0,4.5e-59,199.4,0,GCA_029953675.1,Rhodophyta
KAJ8908132.1,-,RPS6_kin_2,PIRSF000606,4.1000000000000005e-59,199.5,0,5.400000000000001e-59,199.1,0,GCA_029953675.1,Rhodophyta
KAJ8903091.1,-,RPS6_kin_2,PIRSF000606,9.999999999999998e-59,198.2,0,1.3999999999999999e-58,197.8,0,GCA_029953675.1,Rhodophyta
KAJ8904769.1,-,RPS6_kin_2,PIRSF000606,6.8e-58,195.5,0.1,8.6e-58,195.1,0.1,GCA_029953675.1,Rhodophyta
KAJ8909133.1,-,RPS6_kin_2,PIRSF000606,2.6e-57,193.6,0,6.2e-42,142.7,0,GCA_029953675.1,Rhodophyta
KAJ8902800.1,-,RPS6_kin_2,PIRSF000606,5.799999999999999e-57,192.4,0,8.5e-57,191.9,0,GCA_029953675.1,Rhodophyta
KAJ8908095.1,-,RPS6_kin_2,PIRSF000606,7.5e-57,192,0.4,1.1999999999999998e-56,191.4,0.4,GCA_029953675.1,Rhodophyta
KAJ8907836.1,-,RPS6_kin_2,PIRSF000606,5e-56,189.3,0,6.399999999999999e-56,189,0,GCA_029953675.1,Rhodophyta
KAJ8902572.1,-,RPS6_kin_2,PIRSF000606,1.1e-55,188.2,0,1.7999999999999997e-55,187.5,0,GCA_029953675.1,Rhodophyta
KAJ8906416.1,-,RPS6_kin_2,PIRSF000606,5.2999999999999996e-55,185.9,0,6.499999999999999e-55,185.6,0,GCA_029953675.1,Rhodophyta
KAJ8900711.1,-,RPS6_kin_2,PIRSF000606,5.9999999999999996e-55,185.7,0,7.799999999999999e-55,185.3,0,GCA_029953675.1,Rhodophyta
KAJ8902721.1,-,RPS6_kin_2,PIRSF000606,2.6e-54,183.6,0,8.8e-54,181.9,0,GCA_029953675.1,Rhodophyta
KAJ8900744.1,-,RPS6_kin_2,PIRSF000606,4.1e-54,183,3.3,9.499999999999999e-53,178.5,3.1,GCA_029953675.1,Rhodophyta
KAJ8906691.1,-,RPS6_kin_2,PIRSF000606,6.2e-54,182.4,0,9.1e-54,181.8,0,GCA_029953675.1,Rhodophyta
KAJ8908547.1,-,RPS6_kin_2,PIRSF000606,8.9e-53,178.5,0,1.8e-52,177.6,0,GCA_029953675.1,Rhodophyta
KAJ8902924.1,-,RPS6_kin_2,PIRSF000606,4.7e-52,176.2,0.1,6.2e-52,175.8,0.1,GCA_029953675.1,Rhodophyta
KAJ8905743.1,-,RPS6_kin_2,PIRSF000606,7.7e-52,175.4,0,9.8e-52,175.1,0,GCA_029953675.1,Rhodophyta
KAJ8902389.1,-,RPS6_kin_2,PIRSF000606,2.7e-50,170.3,0.1,3.9999999999999996e-50,169.8,0.1,GCA_029953675.1,Rhodophyta
KAJ8907063.1,-,RPS6_kin_2,PIRSF000606,4.8e-50,169.5,0,6.1e-50,169.2,0,GCA_029953675.1,Rhodophyta
KAJ8906430.1,-,RPS6_kin_2,PIRSF000606,3.3e-48,163.5,0,4.2e-48,163.1,0,GCA_029953675.1,Rhodophyta
KAJ8906692.1,-,RPS6_kin_2,PIRSF000606,5.8e-47,159.3,0,7.299999999999999e-47,159,0,GCA_029953675.1,Rhodophyta
KAJ8903828.1,-,RPS6_kin_2,PIRSF000606,4.6e-45,153,0,6.3e-45,152.6,0,GCA_029953675.1,Rhodophyta
