tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc,SuperGroup
KAL0500525.1,-,RPS6_kin_2,PIRSF000606,2e-43,147.6,0,1.6000000000000001e-28,98.3,0,GCA_040363675.1,Discoba
KAL0496703.1,-,RPS6_kin_2,PIRSF000606,3.9e-43,146.6,0,6.699999999999999e-43,145.8,0,GCA_040363675.1,Discoba
KAL0498139.1,-,RPS6_kin_2,PIRSF000606,4.9e-43,146.3,0,9.8e-43,145.3,0,GCA_040363675.1,Discoba
KAL0514881.1,-,RPS6_kin_2,PIRSF000606,4.9e-41,139.6,0,7.299999999999999e-41,139.1,0,GCA_040363675.1,Discoba
KAL0499640.1,-,RPS6_kin_2,PIRSF000606,1.2e-40,138.3,0,1.8e-40,137.8,0,GCA_040363675.1,Discoba
KAL0494195.1,-,RPS6_kin_2,PIRSF000606,1.4e-40,138.1,8.1,4.900000000000001e-22,76.8,0,GCA_040363675.1,Discoba
KAL0501479.1,-,RPS6_kin_2,PIRSF000606,1.4e-40,138.1,0,3.3e-40,136.9,0,GCA_040363675.1,Discoba
KAL0497868.1,-,RPS6_kin_2,PIRSF000606,4.9e-40,136.3,0.1,6.2e-40,136,0.1,GCA_040363675.1,Discoba
KAL0498161.1,-,RPS6_kin_2,PIRSF000606,9.2e-40,135.4,0.4,1.1999999999999999e-39,135.1,0.4,GCA_040363675.1,Discoba
KAL0515314.1,-,RPS6_kin_2,PIRSF000606,1.6999999999999998e-38,131.3,0,2.9e-38,130.5,0,GCA_040363675.1,Discoba
KAL0494630.1,-,RPS6_kin_2,PIRSF000606,8.699999999999999e-38,128.9,0,9.999999999999999e-38,128.7,0,GCA_040363675.1,Discoba
KAL0492170.1,-,RPS6_kin_2,PIRSF000606,1.1e-37,128.5,0.1,9.6e-37,125.4,0.1,GCA_040363675.1,Discoba
KAL0500377.1,-,RPS6_kin_2,PIRSF000606,3.3999999999999996e-36,123.6,0,3.4000000000000004e-27,93.9,0,GCA_040363675.1,Discoba
KAL0492153.1,-,RPS6_kin_2,PIRSF000606,2e-35,121.1,0,9.900000000000001e-30,102.3,0,GCA_040363675.1,Discoba
KAL0512963.1,-,RPS6_kin_2,PIRSF000606,2e-35,121.1,0,2.7e-35,120.6,0,GCA_040363675.1,Discoba
KAL0507294.1,-,RPS6_kin_2,PIRSF000606,3.2e-35,120.4,0,4.0999999999999997e-35,120.1,0,GCA_040363675.1,Discoba
KAL0498781.1,-,RPS6_kin_2,PIRSF000606,1.3e-34,118.4,0,1.9e-34,117.8,0,GCA_040363675.1,Discoba
KAL0492589.1,-,RPS6_kin_2,PIRSF000606,1.5e-34,118.2,0,2.2e-34,117.7,0,GCA_040363675.1,Discoba
KAL0515196.1,-,RPS6_kin_2,PIRSF000606,2.9e-34,117.2,0,1.2e-23,82.2,0,GCA_040363675.1,Discoba
KAL0507410.1,-,RPS6_kin_2,PIRSF000606,3.1000000000000002e-34,117.1,0.1,2.9e-18,64.3,0.2,GCA_040363675.1,Discoba
KAL0499651.1,-,RPS6_kin_2,PIRSF000606,3.5000000000000003e-34,117,0.6,4.9000000000000005e-34,116.5,0,GCA_040363675.1,Discoba
KAL0503458.1,-,RPS6_kin_2,PIRSF000606,3.6e-34,116.9,0,9.5e-20,69.2,0,GCA_040363675.1,Discoba
KAL0515219.1,-,RPS6_kin_2,PIRSF000606,8.999999999999999e-34,115.6,0,2.9999999999999998e-33,113.9,0,GCA_040363675.1,Discoba
KAL0498996.1,-,RPS6_kin_2,PIRSF000606,1.2e-33,115.2,0,3.6999999999999995e-33,113.6,0,GCA_040363675.1,Discoba
KAL0495792.1,-,RPS6_kin_2,PIRSF000606,3.6999999999999995e-33,113.6,0.5,8.799999999999999e-32,109,0.5,GCA_040363675.1,Discoba
KAL0515393.1,-,RPS6_kin_2,PIRSF000606,4.5e-33,113.3,0,1.0999999999999999e-25,88.9,0,GCA_040363675.1,Discoba
KAL0501219.1,-,RPS6_kin_2,PIRSF000606,5.2e-33,113.1,0,6.8e-30,102.8,0,GCA_040363675.1,Discoba
KAL0498128.1,-,RPS6_kin_2,PIRSF000606,7.8e-33,112.5,0,1.1999999999999999e-32,111.9,0,GCA_040363675.1,Discoba
KAL0496989.1,-,RPS6_kin_2,PIRSF000606,1.3e-32,111.8,0.1,7.5e-32,109.3,0,GCA_040363675.1,Discoba
KAL0502280.1,-,RPS6_kin_2,PIRSF000606,1.2e-31,108.6,0,3.0000000000000003e-31,107.3,0,GCA_040363675.1,Discoba
KAL0503575.1,-,RPS6_kin_2,PIRSF000606,1.2e-31,108.6,0,2.2e-31,107.7,0,GCA_040363675.1,Discoba
KAL0513750.1,-,RPS6_kin_2,PIRSF000606,1.4e-31,108.4,0,1.1000000000000001e-30,105.4,0,GCA_040363675.1,Discoba
KAL0506284.1,-,RPS6_kin_2,PIRSF000606,2.4e-31,107.6,0,1.8999999999999998e-24,84.8,0,GCA_040363675.1,Discoba
KAL0503661.1,-,RPS6_kin_2,PIRSF000606,2.4999999999999998e-31,107.6,0,3.8999999999999997e-31,106.9,0,GCA_040363675.1,Discoba
KAL0508458.1,-,RPS6_kin_2,PIRSF000606,6.799999999999999e-31,106.1,0,1.1000000000000001e-30,105.4,0,GCA_040363675.1,Discoba
KAL0509777.1,-,RPS6_kin_2,PIRSF000606,1.3000000000000001e-30,105.2,2.4,1.2e-29,101.9,0,GCA_040363675.1,Discoba
KAL0505043.1,-,RPS6_kin_2,PIRSF000606,1.7e-30,104.8,0,2.8000000000000002e-30,104,0,GCA_040363675.1,Discoba
KAL0508758.1,-,RPS6_kin_2,PIRSF000606,3.3e-30,103.8,0,5.2000000000000004e-30,103.2,0,GCA_040363675.1,Discoba
KAL0507298.1,-,RPS6_kin_2,PIRSF000606,6.1000000000000005e-30,103,0,2.7000000000000003e-28,97.5,0,GCA_040363675.1,Discoba
KAL0512169.1,-,RPS6_kin_2,PIRSF000606,6.8e-30,102.8,0,4.9e-20,70.2,0,GCA_040363675.1,Discoba
KAL0507407.1,-,RPS6_kin_2,PIRSF000606,1.0000000000000001e-29,102.2,0,3.3e-28,97.2,0,GCA_040363675.1,Discoba
KAL0513725.1,-,RPS6_kin_2,PIRSF000606,1.0000000000000001e-29,102.2,0,3.8e-27,93.7,0,GCA_040363675.1,Discoba
KAL0501271.1,-,RPS6_kin_2,PIRSF000606,1.3e-29,101.9,0,8.1e-29,99.2,0,GCA_040363675.1,Discoba
KAL0498013.1,-,RPS6_kin_2,PIRSF000606,4.6e-29,100,0,1.2e-15,55.7,0,GCA_040363675.1,Discoba
KAL0498822.1,-,RPS6_kin_2,PIRSF000606,5.1e-29,99.9,3,7.4e-12,43.2,0.1,GCA_040363675.1,Discoba
KAL0513731.1,-,RPS6_kin_2,PIRSF000606,5.3e-29,99.8,0,1.9e-27,94.7,0,GCA_040363675.1,Discoba
KAL0507338.1,-,RPS6_kin_2,PIRSF000606,6.399999999999999e-29,99.6,0.1,3.6e-20,70.6,0.1,GCA_040363675.1,Discoba
KAL0501357.1,-,RPS6_kin_2,PIRSF000606,7.3e-29,99.4,0,1.2e-28,98.7,0,GCA_040363675.1,Discoba
KAL0502273.1,-,RPS6_kin_2,PIRSF000606,3.2000000000000003e-28,97.3,0,1.5e-27,95.1,0,GCA_040363675.1,Discoba
KAL0506295.1,-,RPS6_kin_2,PIRSF000606,6.4000000000000005e-28,96.3,0,1.5e-14,52,0,GCA_040363675.1,Discoba
KAL0500628.1,-,RPS6_kin_2,PIRSF000606,6.900000000000001e-28,96.2,0,1.1000000000000001e-27,95.4,0,GCA_040363675.1,Discoba
KAL0505746.1,-,RPS6_kin_2,PIRSF000606,8.100000000000001e-28,95.9,0,1.3e-27,95.2,0,GCA_040363675.1,Discoba
KAL0492184.1,-,RPS6_kin_2,PIRSF000606,1.2e-27,95.3,0,5.9e-15,53.4,0,GCA_040363675.1,Discoba
KAL0498904.1,-,RPS6_kin_2,PIRSF000606,1.2e-27,95.3,0,1.6000000000000001e-27,95,0,GCA_040363675.1,Discoba
KAL0512980.1,-,RPS6_kin_2,PIRSF000606,1.5e-27,95,0,1.3999999999999999e-24,85.2,0,GCA_040363675.1,Discoba
KAL0511071.1,-,RPS6_kin_2,PIRSF000606,2e-27,94.7,1.5,3.6e-26,90.5,1.5,GCA_040363675.1,Discoba
KAL0515295.1,-,RPS6_kin_2,PIRSF000606,2.4e-27,94.4,0,3.7e-27,93.7,0,GCA_040363675.1,Discoba
KAL0513680.1,-,RPS6_kin_2,PIRSF000606,2.6e-27,94.3,0,2.1e-13,48.2,0,GCA_040363675.1,Discoba
KAL0513628.1,-,RPS6_kin_2,PIRSF000606,5.1e-27,93.3,0,2.9e-20,71,0,GCA_040363675.1,Discoba
KAL0511099.1,-,RPS6_kin_2,PIRSF000606,5.4000000000000005e-27,93.2,0,1.0999999999999999e-25,88.9,0,GCA_040363675.1,Discoba
KAL0507278.1,-,RPS6_kin_2,PIRSF000606,6.4000000000000005e-27,93,0,9.999999999999999e-27,92.3,0,GCA_040363675.1,Discoba
KAL0503601.1,-,RPS6_kin_2,PIRSF000606,7.1e-27,92.8,0.3,3.2e-26,90.6,0.3,GCA_040363675.1,Discoba
KAL0495838.1,-,RPS6_kin_2,PIRSF000606,2.2e-26,91.2,0,6.3999999999999995e-24,83,0,GCA_040363675.1,Discoba
KAL0499616.1,-,RPS6_kin_2,PIRSF000606,2.3e-26,91.1,0,3.3e-26,90.6,0,GCA_040363675.1,Discoba
KAL0498982.1,-,RPS6_kin_2,PIRSF000606,2.6e-26,90.9,0,1.2e-24,85.5,0,GCA_040363675.1,Discoba
KAL0507295.1,-,RPS6_kin_2,PIRSF000606,9.2e-26,89.1,0,1.2e-25,88.7,0,GCA_040363675.1,Discoba
KAL0507273.1,-,RPS6_kin_2,PIRSF000606,1.9999999999999998e-25,88,0,1e-21,75.8,0,GCA_040363675.1,Discoba
KAL0505045.1,-,RPS6_kin_2,PIRSF000606,2.1e-25,87.9,0,8.3e-15,52.9,0,GCA_040363675.1,Discoba
KAL0500373.1,-,RPS6_kin_2,PIRSF000606,2.3e-25,87.8,0,1e-19,69.2,0,GCA_040363675.1,Discoba
KAL0512168.1,-,RPS6_kin_2,PIRSF000606,7.6e-25,86.1,0,1.2e-24,85.5,0,GCA_040363675.1,Discoba
KAL0509714.1,-,RPS6_kin_2,PIRSF000606,8.6e-25,85.9,0,1.7e-13,48.5,0,GCA_040363675.1,Discoba
KAL0502975.1,-,RPS6_kin_2,PIRSF000606,1.0999999999999998e-24,85.6,0,4.7e-13,47.1,0,GCA_040363675.1,Discoba
KAL0496672.1,-,RPS6_kin_2,PIRSF000606,1.0999999999999998e-24,85.5,0,3.1999999999999998e-24,84,0,GCA_040363675.1,Discoba
KAL0511937.1,-,RPS6_kin_2,PIRSF000606,1.2e-24,85.4,0,1.5999999999999999e-24,85,0,GCA_040363675.1,Discoba
KAL0508801.1,-,RPS6_kin_2,PIRSF000606,1.3999999999999999e-24,85.3,0,3.3e-15,54.2,0,GCA_040363675.1,Discoba
KAL0502238.1,-,RPS6_kin_2,PIRSF000606,1.7999999999999997e-24,84.9,0,5.9e-15,53.4,0,GCA_040363675.1,Discoba
KAL0495794.1,-,RPS6_kin_2,PIRSF000606,2.7999999999999998e-24,84.2,4.5,5.3e-16,56.9,0.8,GCA_040363675.1,Discoba
KAL0494529.1,-,RPS6_kin_2,PIRSF000606,4.0000000000000004e-24,83.7,0,7.499999999999999e-24,82.8,0,GCA_040363675.1,Discoba
KAL0507744.1,-,RPS6_kin_2,PIRSF000606,7.199999999999999e-24,82.9,0,7.2e-23,79.6,0,GCA_040363675.1,Discoba
KAL0498757.1,-,RPS6_kin_2,PIRSF000606,1.1e-23,82.3,0,4.8e-22,76.8,0,GCA_040363675.1,Discoba
KAL0505055.1,-,RPS6_kin_2,PIRSF000606,2.6e-23,81,0.2,1.6000000000000002e-22,78.4,0.2,GCA_040363675.1,Discoba
KAL0505765.1,-,RPS6_kin_2,PIRSF000606,3e-23,80.8,0.4,5.5e-18,63.4,0,GCA_040363675.1,Discoba
KAL0494328.1,-,RPS6_kin_2,PIRSF000606,3.2000000000000003e-23,80.7,0,6.1e-21,73.2,0,GCA_040363675.1,Discoba
KAL0509740.1,-,RPS6_kin_2,PIRSF000606,3.3e-23,80.7,3.4,3.8e-23,80.5,0.1,GCA_040363675.1,Discoba
KAL0494314.1,-,RPS6_kin_2,PIRSF000606,4.0000000000000004e-23,80.4,0,8.3e-23,79.4,0,GCA_040363675.1,Discoba
KAL0499425.1,-,RPS6_kin_2,PIRSF000606,5.8e-23,79.9,0.1,1e-20,72.4,0,GCA_040363675.1,Discoba
KAL0495889.1,-,RPS6_kin_2,PIRSF000606,5.9e-23,79.9,0,2.7e-22,77.7,0,GCA_040363675.1,Discoba
KAL0515371.1,-,RPS6_kin_2,PIRSF000606,9.8e-23,79.1,0.2,1.3e-20,72.1,0.2,GCA_040363675.1,Discoba
KAL0494370.1,-,RPS6_kin_2,PIRSF000606,1.1e-22,79,0,9.8e-16,56,0,GCA_040363675.1,Discoba
KAL0515417.1,-,RPS6_kin_2,PIRSF000606,1.1e-22,79,0,5.9e-20,69.9,0,GCA_040363675.1,Discoba
KAL0515058.1,-,RPS6_kin_2,PIRSF000606,1.4000000000000002e-22,78.6,0,3.7000000000000005e-22,77.2,0,GCA_040363675.1,Discoba
KAL0508469.1,-,RPS6_kin_2,PIRSF000606,1.8000000000000001e-22,78.3,0,2.6e-22,77.7,0,GCA_040363675.1,Discoba
KAL0505112.1,-,RPS6_kin_2,PIRSF000606,2.2e-22,77.9,0,5.600000000000001e-22,76.6,0,GCA_040363675.1,Discoba
KAL0510217.1,-,RPS6_kin_2,PIRSF000606,2.4e-22,77.8,0,3.6e-21,73.9,0,GCA_040363675.1,Discoba
KAL0496845.1,-,RPS6_kin_2,PIRSF000606,2.5000000000000002e-22,77.8,0,3.6e-20,70.6,0,GCA_040363675.1,Discoba
KAL0505120.1,-,RPS6_kin_2,PIRSF000606,4.500000000000001e-22,76.9,0,1.3e-17,62.2,0,GCA_040363675.1,Discoba
KAL0513362.1,-,RPS6_kin_2,PIRSF000606,4.900000000000001e-22,76.8,0,3.1e-8,31.2,0,GCA_040363675.1,Discoba
KAL0515030.1,-,RPS6_kin_2,PIRSF000606,5.1e-22,76.7,0,6.2e-22,76.5,0,GCA_040363675.1,Discoba
KAL0499631.1,-,RPS6_kin_2,PIRSF000606,5.5e-22,76.6,0,6.300000000000001e-22,76.4,0,GCA_040363675.1,Discoba
KAL0515338.1,-,RPS6_kin_2,PIRSF000606,1.3e-21,75.4,0,1.6e-13,48.7,0,GCA_040363675.1,Discoba
KAL0507258.1,-,RPS6_kin_2,PIRSF000606,1.7e-21,75,0.4,3e-15,54.4,0,GCA_040363675.1,Discoba
KAL0504559.1,-,RPS6_kin_2,PIRSF000606,1.9e-21,74.9,0,5.1e-17,60.2,0,GCA_040363675.1,Discoba
KAL0514925.1,-,RPS6_kin_2,PIRSF000606,5.1e-21,73.4,0,1.4e-20,72,0,GCA_040363675.1,Discoba
KAL0506291.1,-,RPS6_kin_2,PIRSF000606,5.2e-21,73.4,0,8.1e-21,72.8,0,GCA_040363675.1,Discoba
KAL0509282.1,-,RPS6_kin_2,PIRSF000606,1.1e-20,72.3,0,1.9e-20,71.6,0,GCA_040363675.1,Discoba
KAL0509189.1,-,RPS6_kin_2,PIRSF000606,2.9e-20,71,0,1.4e-19,68.7,0,GCA_040363675.1,Discoba
KAL0494453.1,-,RPS6_kin_2,PIRSF000606,3.3e-20,70.8,0,5.5e-20,70,0,GCA_040363675.1,Discoba
KAL0494536.1,-,RPS6_kin_2,PIRSF000606,3.8e-20,70.6,0,8.9e-18,62.7,0,GCA_040363675.1,Discoba
KAL0511528.1,-,RPS6_kin_2,PIRSF000606,4.1e-20,70.5,0,2.4e-17,61.3,0,GCA_040363675.1,Discoba
KAL0492191.1,-,RPS6_kin_2,PIRSF000606,4.3e-20,70.4,0,6.3e-20,69.8,0,GCA_040363675.1,Discoba
KAL0495866.1,-,RPS6_kin_2,PIRSF000606,1.3e-19,68.8,0,1e-18,65.8,0,GCA_040363675.1,Discoba
KAL0502057.1,-,RPS6_kin_2,PIRSF000606,1.8e-19,68.4,0,5.9e-14,50.1,0,GCA_040363675.1,Discoba
KAL0505229.1,-,RPS6_kin_2,PIRSF000606,2.3e-19,68,0,1e-18,65.8,0,GCA_040363675.1,Discoba
KAL0511909.1,-,RPS6_kin_2,PIRSF000606,3.1e-19,67.5,0.1,6.3e-7,26.8,0,GCA_040363675.1,Discoba
KAL0514892.1,-,RPS6_kin_2,PIRSF000606,5.2e-19,66.8,0,3.3e-18,64.1,0,GCA_040363675.1,Discoba
KAL0499605.1,-,RPS6_kin_2,PIRSF000606,1.5e-18,65.2,0,3.2e-9,34.4,0,GCA_040363675.1,Discoba
KAL0503499.1,-,RPS6_kin_2,PIRSF000606,2.9e-18,64.4,0,9.9e-18,62.6,0,GCA_040363675.1,Discoba
KAL0501418.1,-,RPS6_kin_2,PIRSF000606,7.4e-18,63,0,4.9e-17,60.3,0.1,GCA_040363675.1,Discoba
KAL0512177.1,-,RPS6_kin_2,PIRSF000606,3.5e-17,60.8,0,6.5e-8,30.1,0,GCA_040363675.1,Discoba
KAL0501401.1,-,RPS6_kin_2,PIRSF000606,5.8e-17,60,0,9.5e-17,59.3,0,GCA_040363675.1,Discoba
KAL0496759.1,-,RPS6_kin_2,PIRSF000606,7.1e-17,59.7,0,1.2e-16,59,0,GCA_040363675.1,Discoba
KAL0510472.1,-,RPS6_kin_2,PIRSF000606,1.7e-16,58.5,0,3.8e-8,30.9,0,GCA_040363675.1,Discoba
KAL0496762.1,-,RPS6_kin_2,PIRSF000606,4e-16,57.3,0,6.1e-16,56.6,0,GCA_040363675.1,Discoba
KAL0512223.1,-,RPS6_kin_2,PIRSF000606,4.8e-16,57,0,3.7e-10,37.5,0,GCA_040363675.1,Discoba
KAL0512644.1,-,RPS6_kin_2,PIRSF000606,1.6e-15,55.2,0,9.1e-15,52.8,0,GCA_040363675.1,Discoba
KAL0509256.1,-,RPS6_kin_2,PIRSF000606,5.5e-15,53.5,0,7.4e-15,53.1,0,GCA_040363675.1,Discoba
KAL0499657.1,-,RPS6_kin_2,PIRSF000606,5.9e-15,53.4,0,3.7e-14,50.8,0,GCA_040363675.1,Discoba
KAL0504602.1,-,RPS6_kin_2,PIRSF000606,2.7e-14,51.2,0,9.2e-10,36.2,0,GCA_040363675.1,Discoba
KAL0515235.1,-,RPS6_kin_2,PIRSF000606,3.3e-14,50.9,0,4.9e-14,50.4,0,GCA_040363675.1,Discoba
KAL0508513.1,-,RPS6_kin_2,PIRSF000606,5.6e-14,50.2,0,4.9e-12,43.7,0,GCA_040363675.1,Discoba
KAL0508790.1,-,RPS6_kin_2,PIRSF000606,6.2e-14,50,0,9.4e-14,49.4,0,GCA_040363675.1,Discoba
KAL0494245.1,-,RPS6_kin_2,PIRSF000606,2.7e-13,47.9,0,4.8e-13,47.1,0,GCA_040363675.1,Discoba
KAL0502142.1,-,RPS6_kin_2,PIRSF000606,4.7e-13,47.1,0,6.1e-11,40.1,0,GCA_040363675.1,Discoba
KAL0510713.1,-,RPS6_kin_2,PIRSF000606,9.1e-13,46.2,0.1,1.4e-5,22.3,0,GCA_040363675.1,Discoba
KAL0515237.1,-,RPS6_kin_2,PIRSF000606,1.6e-12,45.3,0.1,1.7e-5,22.1,0,GCA_040363675.1,Discoba
KAL0499041.1,-,RPS6_kin_2,PIRSF000606,1.6e-12,45.3,0.1,6.3e-6,23.5,0,GCA_040363675.1,Discoba
KAL0513337.1,-,RPS6_kin_2,PIRSF000606,1.9e-12,45.1,0,1.8e-5,22,0,GCA_040363675.1,Discoba
KAL0513410.1,-,RPS6_kin_2,PIRSF000606,2.7e-12,44.6,0,3.6e-12,44.2,0,GCA_040363675.1,Discoba
KAL0513639.1,-,RPS6_kin_2,PIRSF000606,3.6e-12,44.2,1.1,1e-7,29.5,0,GCA_040363675.1,Discoba
KAL0499032.1,-,RPS6_kin_2,PIRSF000606,1.1e-11,42.5,0,1.5e-11,42.1,0,GCA_040363675.1,Discoba
KAL0510136.1,-,RPS6_kin_2,PIRSF000606,1.9e-11,41.8,0,5.6e-11,40.2,0,GCA_040363675.1,Discoba
KAL0501399.1,-,RPS6_kin_2,PIRSF000606,2.7e-11,41.3,0.1,6.7e-11,40,0.1,GCA_040363675.1,Discoba
KAL0498867.1,-,RPS6_kin_2,PIRSF000606,1.4e-10,39,0,3.7e-6,24.3,0,GCA_040363675.1,Discoba
KAL0508492.1,-,RPS6_kin_2,PIRSF000606,3.1e-10,37.8,0,4.3e-4,17.5,0,GCA_040363675.1,Discoba
KAL0504600.1,-,RPS6_kin_2,PIRSF000606,1.3e-9,35.7,0,0.029,11.4,0,GCA_040363675.1,Discoba
KAL0496785.1,-,RPS6_kin_2,PIRSF000606,1.9e-9,35.2,0.9,7.4e-8,29.9,0.1,GCA_040363675.1,Discoba
KAL0506380.1,-,RPS6_kin_2,PIRSF000606,2.6e-9,34.7,0,3.8e-9,34.2,0,GCA_040363675.1,Discoba
KAL0511131.1,-,RPS6_kin_2,PIRSF000606,6e-9,33.5,0,3.6e-6,24.3,0,GCA_040363675.1,Discoba
KAL0494244.1,-,RPS6_kin_2,PIRSF000606,1.3e-8,32.4,0,3.2e-8,31.1,0,GCA_040363675.1,Discoba
KAL0507317.1,-,RPS6_kin_2,PIRSF000606,1.5e-7,28.9,5,0.0044,14.1,0,GCA_040363675.1,Discoba
KAL0505805.1,-,RPS6_kin_2,PIRSF000606,6.6e-7,26.8,0,8.5e-7,26.4,0,GCA_040363675.1,Discoba
KAL0507423.1,-,RPS6_kin_2,PIRSF000606,1.1e-6,26.1,0,3.8e-5,21,0,GCA_040363675.1,Discoba
KAL0492350.1,-,RPS6_kin_2,PIRSF000606,1.3e-6,25.8,0,0.0012,16,0,GCA_040363675.1,Discoba
KAL0494594.1,-,RPS6_kin_2,PIRSF000606,1.5e-6,25.6,0,2.4e-6,24.9,0,GCA_040363675.1,Discoba
KAL0515357.1,-,RPS6_kin_2,PIRSF000606,1.6e-5,22.2,0,2.4e-5,21.6,0,GCA_040363675.1,Discoba
KAL0513956.1,-,RPS6_kin_2,PIRSF000606,1.3e-4,19.2,0,3.1e-4,17.9,0,GCA_040363675.1,Discoba
KAL0500501.1,-,RPS6_kin_2,PIRSF000606,6.6e-4,16.9,0,9.9e-4,16.3,0,GCA_040363675.1,Discoba
KAL0511908.1,-,RPS6_kin_2,PIRSF000606,0.0055,13.8,0,0.064,10.3,0,GCA_040363675.1,Discoba
KAL0494253.1,-,RPS6_kin_2,PIRSF000606,0.012,12.7,0,0.014,12.5,0,GCA_040363675.1,Discoba
KAL0511527.1,-,RPS6_kin_2,PIRSF000606,0.015,12.4,0,0.015,12.4,0,GCA_040363675.1,Discoba
KAL0502234.1,-,RPS6_kin_2,PIRSF000606,0.11,9.5,0.1,1.5,5.8,0,GCA_040363675.1,Discoba
CAC9481050.1,-,RPS6_kin_2,PIRSF000606,6.700000000000001e-92,307.9,0.1,7.6e-92,307.8,0.1,GCA_900500625.2,Discoba
CAC9512496.1,-,RPS6_kin_2,PIRSF000606,3.5e-91,305.6,0,4.7e-91,305.1,0,GCA_900500625.2,Discoba
CAC9546489.1,-,RPS6_kin_2,PIRSF000606,8.3e-91,304.3,0,9.499999999999999e-91,304.1,0,GCA_900500625.2,Discoba
CAC9546443.1,-,RPS6_kin_2,PIRSF000606,1.1e-90,303.9,0,1.2999999999999998e-90,303.7,0,GCA_900500625.2,Discoba
CAC9495117.1,-,RPS6_kin_2,PIRSF000606,1.9e-85,286.6,0,2.2e-85,286.4,0,GCA_900500625.2,Discoba
CAC9503851.1,-,RPS6_kin_2,PIRSF000606,9e-81,271.1,0,1.6e-68,230.7,0,GCA_900500625.2,Discoba
CAC9449404.1,-,RPS6_kin_2,PIRSF000606,8.8e-70,234.8,0,1.0999999999999999e-69,234.4,0,GCA_900500625.2,Discoba
CAC9500906.1,-,RPS6_kin_2,PIRSF000606,2.0999999999999997e-68,230.2,0,3.2e-68,229.6,0,GCA_900500625.2,Discoba
CAC9447079.1,-,RPS6_kin_2,PIRSF000606,3.6e-67,226.2,0,1.1e-46,158.4,0,GCA_900500625.2,Discoba
CAC9480400.1,-,RPS6_kin_2,PIRSF000606,1.3e-65,221,0,1.7000000000000001e-65,220.6,0,GCA_900500625.2,Discoba
CAC9509741.1,-,RPS6_kin_2,PIRSF000606,4.7999999999999994e-58,196,0,6.899999999999999e-58,195.5,0,GCA_900500625.2,Discoba
CAC9476974.1,-,RPS6_kin_2,PIRSF000606,1.8e-52,177.5,0,2.5e-52,177.1,0,GCA_900500625.2,Discoba
CAC9473621.1,-,RPS6_kin_2,PIRSF000606,1.9e-51,174.2,0,1.7e-34,118.1,0,GCA_900500625.2,Discoba
CAC9549192.1,-,RPS6_kin_2,PIRSF000606,8.8e-51,171.9,0,1.5e-50,171.2,0,GCA_900500625.2,Discoba
CAC9501995.1,-,RPS6_kin_2,PIRSF000606,7e-50,169,0,9.2e-50,168.6,0,GCA_900500625.2,Discoba
CAC9487999.1,-,RPS6_kin_2,PIRSF000606,2.2999999999999998e-48,164,0,3e-48,163.6,0,GCA_900500625.2,Discoba
CAC9543477.1,-,RPS6_kin_2,PIRSF000606,1.6999999999999998e-47,161.1,0.3,1.2e-23,82.3,0,GCA_900500625.2,Discoba
CAC9439745.1,-,RPS6_kin_2,PIRSF000606,2.8e-47,160.4,0.9,7.4e-19,66.4,0.1,GCA_900500625.2,Discoba
CAC9465208.1,-,RPS6_kin_2,PIRSF000606,7.099999999999999e-47,159,0.1,1.1e-46,158.4,0.1,GCA_900500625.2,Discoba
CAC9532489.1,-,RPS6_kin_2,PIRSF000606,7.4e-47,159,0,1.4e-46,158.1,0,GCA_900500625.2,Discoba
CAC9547571.1,-,RPS6_kin_2,PIRSF000606,1.5e-46,158,0,2e-46,157.5,0,GCA_900500625.2,Discoba
CAC9478055.1,-,RPS6_kin_2,PIRSF000606,2.5999999999999998e-46,157.2,0,4.1e-46,156.5,0,GCA_900500625.2,Discoba
CAC9442810.1,-,RPS6_kin_2,PIRSF000606,1.2e-45,155,0,1.4e-45,154.7,0,GCA_900500625.2,Discoba
CAC9504373.1,-,RPS6_kin_2,PIRSF000606,5.999999999999999e-45,152.7,0,7.0999999999999995e-43,145.8,0,GCA_900500625.2,Discoba
CAC9508531.1,-,RPS6_kin_2,PIRSF000606,1.0999999999999999e-44,151.8,0,1.8e-25,88.2,0,GCA_900500625.2,Discoba
CAC9532938.1,-,RPS6_kin_2,PIRSF000606,5.899999999999999e-44,149.4,0,7.699999999999999e-44,149,0,GCA_900500625.2,Discoba
CAC9486756.1,-,RPS6_kin_2,PIRSF000606,8.299999999999999e-44,148.9,0.9,1.2999999999999998e-43,148.3,0.9,GCA_900500625.2,Discoba
CAC9521609.1,-,RPS6_kin_2,PIRSF000606,2.4999999999999997e-43,147.3,0,3.6e-43,146.8,0,GCA_900500625.2,Discoba
CAC9522955.1,-,RPS6_kin_2,PIRSF000606,3.0999999999999995e-43,147,0,5e-43,146.3,0,GCA_900500625.2,Discoba
CAC9542929.1,-,RPS6_kin_2,PIRSF000606,2.8999999999999996e-42,143.8,0,4.6e-23,80.3,0,GCA_900500625.2,Discoba
CAC9470337.1,-,RPS6_kin_2,PIRSF000606,5.699999999999999e-41,139.5,0,6.7e-41,139.3,0,GCA_900500625.2,Discoba
CAC9510488.1,-,RPS6_kin_2,PIRSF000606,1.8e-40,137.8,0.1,2.3e-40,137.5,0.1,GCA_900500625.2,Discoba
