tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc,SuperGroup
KAL4516231.1,-,RPS6_kin_2,PIRSF000606,8.3e-38,129.3,0,1.6e-37,128.4,0,GCA_047456635.1,Chlorophyta
KAL4517200.1,-,RPS6_kin_2,PIRSF000606,6.899999999999999e-36,123,0,7.6e-31,106.3,0,GCA_047456635.1,Chlorophyta
KAL4520427.1,-,RPS6_kin_2,PIRSF000606,1.1999999999999999e-35,122.2,0.1,2.4e-22,78.2,0.1,GCA_047456635.1,Chlorophyta
KAL4517831.1,-,RPS6_kin_2,PIRSF000606,2.2e-35,121.3,0,2.4e-34,117.9,0,GCA_047456635.1,Chlorophyta
KAL4517945.1,-,RPS6_kin_2,PIRSF000606,9.799999999999999e-35,119.1,0,1.5e-34,118.5,0,GCA_047456635.1,Chlorophyta
KAL4520423.1,-,RPS6_kin_2,PIRSF000606,1.1e-34,118.9,0,1.5e-21,75.6,0,GCA_047456635.1,Chlorophyta
KAL4514192.1,-,RPS6_kin_2,PIRSF000606,4.3999999999999994e-32,110.4,0.1,4e-31,107.2,0.1,GCA_047456635.1,Chlorophyta
KAL4526692.1,-,RPS6_kin_2,PIRSF000606,5.899999999999999e-32,110,0,1.2000000000000001e-30,105.6,0,GCA_047456635.1,Chlorophyta
KAL4537040.1,-,RPS6_kin_2,PIRSF000606,1.4e-31,108.8,0,8.900000000000001e-30,102.8,0,GCA_047456635.1,Chlorophyta
KAL4533482.1,-,RPS6_kin_2,PIRSF000606,1.6999999999999998e-31,108.4,0,2.4e-31,108,0,GCA_047456635.1,Chlorophyta
KAL4533481.1,-,RPS6_kin_2,PIRSF000606,1.9e-31,108.3,0,2.6e-31,107.8,0,GCA_047456635.1,Chlorophyta
KAL4539350.1,-,RPS6_kin_2,PIRSF000606,5.3e-31,106.8,0,1.2000000000000001e-30,105.7,0,GCA_047456635.1,Chlorophyta
KAL4521759.1,-,RPS6_kin_2,PIRSF000606,9.999999999999999e-31,105.9,0,5.7e-16,57.1,0,GCA_047456635.1,Chlorophyta
KAL4514068.1,-,RPS6_kin_2,PIRSF000606,1.2000000000000001e-30,105.6,0,5.2e-18,63.9,0,GCA_047456635.1,Chlorophyta
KAL4533601.1,-,RPS6_kin_2,PIRSF000606,7.8e-30,103,0,2.2000000000000002e-27,94.9,0,GCA_047456635.1,Chlorophyta
KAL4540376.1,-,RPS6_kin_2,PIRSF000606,7.2e-29,99.7,0,5.6e-26,90.2,0,GCA_047456635.1,Chlorophyta
KAL4516199.1,-,RPS6_kin_2,PIRSF000606,1.3000000000000002e-28,98.9,0,1.9e-25,88.4,0,GCA_047456635.1,Chlorophyta
KAL4516134.1,-,RPS6_kin_2,PIRSF000606,1.4000000000000001e-28,98.8,0,9.7e-19,66.3,0,GCA_047456635.1,Chlorophyta
KAL4517182.1,-,RPS6_kin_2,PIRSF000606,1.4e-27,95.5,0,5.1e-26,90.3,0,GCA_047456635.1,Chlorophyta
KAL4539356.1,-,RPS6_kin_2,PIRSF000606,1.8e-27,95.1,0,4.6e-27,93.8,0,GCA_047456635.1,Chlorophyta
KAL4517917.1,-,RPS6_kin_2,PIRSF000606,8.2e-27,93,0,3.6e-26,90.8,0,GCA_047456635.1,Chlorophyta
KAL4536115.1,-,RPS6_kin_2,PIRSF000606,8.800000000000001e-27,92.8,0,1.3e-22,79,0,GCA_047456635.1,Chlorophyta
KAL4513441.1,-,RPS6_kin_2,PIRSF000606,1.9999999999999998e-26,91.7,0,1.0999999999999998e-24,85.9,0,GCA_047456635.1,Chlorophyta
KAL4532783.1,-,RPS6_kin_2,PIRSF000606,3.3e-26,91,0,4.6e-26,90.5,0,GCA_047456635.1,Chlorophyta
KAL4533029.1,-,RPS6_kin_2,PIRSF000606,3.3e-26,91,0,4.6e-26,90.5,0,GCA_047456635.1,Chlorophyta
KAL4540544.1,-,RPS6_kin_2,PIRSF000606,3.5e-26,90.8,0,2.4e-24,84.8,0,GCA_047456635.1,Chlorophyta
KAL4519376.1,-,RPS6_kin_2,PIRSF000606,5.3e-26,90.3,0.1,1.4e-21,75.7,0.1,GCA_047456635.1,Chlorophyta
KAL4536035.1,-,RPS6_kin_2,PIRSF000606,8.5e-26,89.6,0,1.4999999999999998e-24,85.4,0,GCA_047456635.1,Chlorophyta
KAL4536807.1,-,RPS6_kin_2,PIRSF000606,1.0999999999999999e-25,89.2,0,1.4000000000000002e-23,82.3,0,GCA_047456635.1,Chlorophyta
KAL4536999.1,-,RPS6_kin_2,PIRSF000606,1.4e-25,88.9,0.2,1.8e-19,68.7,0,GCA_047456635.1,Chlorophyta
KAL4540059.1,-,RPS6_kin_2,PIRSF000606,3.9999999999999997e-25,87.4,0,1.3e-19,69.1,0,GCA_047456635.1,Chlorophyta
KAL4539532.1,-,RPS6_kin_2,PIRSF000606,7.6e-25,86.4,0,6e-21,73.6,0,GCA_047456635.1,Chlorophyta
KAL4539686.1,-,RPS6_kin_2,PIRSF000606,3.4e-24,84.3,0,5.0999999999999995e-24,83.7,0,GCA_047456635.1,Chlorophyta
KAL4533338.1,-,RPS6_kin_2,PIRSF000606,4.0000000000000004e-24,84,0,3.6e-21,74.3,0,GCA_047456635.1,Chlorophyta
KAL4539476.1,-,RPS6_kin_2,PIRSF000606,4.2999999999999996e-24,84,0,1.7e-23,81.9,0,GCA_047456635.1,Chlorophyta
KAL4536794.1,-,RPS6_kin_2,PIRSF000606,5.199999999999999e-24,83.7,0,9e-24,82.9,0,GCA_047456635.1,Chlorophyta
KAL4514519.1,-,RPS6_kin_2,PIRSF000606,7.8e-24,83.1,0,2.2e-17,61.8,0.1,GCA_047456635.1,Chlorophyta
KAL4517642.1,-,RPS6_kin_2,PIRSF000606,1.7e-23,82,0,2.4e-23,81.5,0,GCA_047456635.1,Chlorophyta
KAL4514063.1,-,RPS6_kin_2,PIRSF000606,1.8e-23,81.9,0,2.4e-17,61.7,0,GCA_047456635.1,Chlorophyta
KAL4529630.1,-,RPS6_kin_2,PIRSF000606,2.7e-23,81.3,0,3.9e-23,80.8,0,GCA_047456635.1,Chlorophyta
KAL4540217.1,-,RPS6_kin_2,PIRSF000606,4.0000000000000004e-23,80.7,0,4.600000000000001e-22,77.2,0,GCA_047456635.1,Chlorophyta
KAL4540218.1,-,RPS6_kin_2,PIRSF000606,5e-23,80.4,0,5.5e-22,77,0,GCA_047456635.1,Chlorophyta
KAL4539500.1,-,RPS6_kin_2,PIRSF000606,1.2e-22,79.2,0,2.9e-16,58.1,0,GCA_047456635.1,Chlorophyta
KAL4520491.1,-,RPS6_kin_2,PIRSF000606,4.1000000000000004e-22,77.4,0,2.9e-15,54.8,0,GCA_047456635.1,Chlorophyta
KAL4515109.1,-,RPS6_kin_2,PIRSF000606,4.7e-22,77.2,1.3,4.8e-22,77.2,0,GCA_047456635.1,Chlorophyta
KAL4515392.1,-,RPS6_kin_2,PIRSF000606,4.7e-22,77.2,1.3,4.8e-22,77.2,0,GCA_047456635.1,Chlorophyta
KAL4533410.1,-,RPS6_kin_2,PIRSF000606,4.7e-22,77.2,0,6.700000000000001e-22,76.7,0,GCA_047456635.1,Chlorophyta
KAL4519131.1,-,RPS6_kin_2,PIRSF000606,5e-22,77.1,0,6.700000000000001e-22,76.7,0,GCA_047456635.1,Chlorophyta
KAL4529792.1,-,RPS6_kin_2,PIRSF000606,5.4e-22,77,0,5.4e-22,77,0,GCA_047456635.1,Chlorophyta
KAL4533409.1,-,RPS6_kin_2,PIRSF000606,7.500000000000001e-22,76.5,0,1.1e-21,76.1,0,GCA_047456635.1,Chlorophyta
KAL4539961.1,-,RPS6_kin_2,PIRSF000606,1.1e-21,76,0,1e-20,72.8,0,GCA_047456635.1,Chlorophyta
KAL4536379.1,-,RPS6_kin_2,PIRSF000606,1.3e-21,75.8,0,1.9e-21,75.2,0,GCA_047456635.1,Chlorophyta
KAL4535947.1,-,RPS6_kin_2,PIRSF000606,1.4e-21,75.6,0.1,3e-20,71.3,0.1,GCA_047456635.1,Chlorophyta
KAL4520414.1,-,RPS6_kin_2,PIRSF000606,1.4e-21,75.6,0,2.1e-21,75.1,0,GCA_047456635.1,Chlorophyta
KAL4540339.1,-,RPS6_kin_2,PIRSF000606,2.2e-21,75,0,4.3e-10,37.7,0,GCA_047456635.1,Chlorophyta
KAL4536243.1,-,RPS6_kin_2,PIRSF000606,4e-21,74.2,0,5.4e-21,73.7,0,GCA_047456635.1,Chlorophyta
KAL4533255.1,-,RPS6_kin_2,PIRSF000606,4.4e-21,74,0,9.2e-21,72.9,0,GCA_047456635.1,Chlorophyta
KAL4540371.1,-,RPS6_kin_2,PIRSF000606,5.3e-21,73.7,0,7.8e-21,73.2,0,GCA_047456635.1,Chlorophyta
KAL4518909.1,-,RPS6_kin_2,PIRSF000606,1.4e-20,72.3,0,4.7e-16,57.4,0,GCA_047456635.1,Chlorophyta
KAL4521791.1,-,RPS6_kin_2,PIRSF000606,1.5e-20,72.3,0,2.2e-20,71.7,0,GCA_047456635.1,Chlorophyta
KAL4522997.1,-,RPS6_kin_2,PIRSF000606,2e-20,71.8,0,2.8e-20,71.3,0,GCA_047456635.1,Chlorophyta
KAL4540177.1,-,RPS6_kin_2,PIRSF000606,2.4e-20,71.5,0.1,1.1e-18,66.1,0,GCA_047456635.1,Chlorophyta
KAL4521465.1,-,RPS6_kin_2,PIRSF000606,5.5e-20,70.4,0,6.5e-17,60.2,0,GCA_047456635.1,Chlorophyta
KAL4524760.1,-,RPS6_kin_2,PIRSF000606,1.3e-19,69.1,0.4,1.4e-15,55.8,0,GCA_047456635.1,Chlorophyta
KAL4529628.1,-,RPS6_kin_2,PIRSF000606,1.7e-19,68.8,0,2.5e-19,68.2,0,GCA_047456635.1,Chlorophyta
KAL4525164.1,-,RPS6_kin_2,PIRSF000606,2.2e-19,68.4,0,1.3e-8,32.8,0,GCA_047456635.1,Chlorophyta
KAL4517983.1,-,RPS6_kin_2,PIRSF000606,4.6e-19,67.3,0,7.9e-19,66.6,0,GCA_047456635.1,Chlorophyta
KAL4540535.1,-,RPS6_kin_2,PIRSF000606,4.8e-19,67.3,0,3.6e-11,41.2,0,GCA_047456635.1,Chlorophyta
KAL4513450.1,-,RPS6_kin_2,PIRSF000606,5.3e-19,67.1,0,3.9e-11,41.1,0,GCA_047456635.1,Chlorophyta
KAL4539359.1,-,RPS6_kin_2,PIRSF000606,9e-19,66.4,0,2.4e-18,65,0,GCA_047456635.1,Chlorophyta
KAL4539361.1,-,RPS6_kin_2,PIRSF000606,9e-19,66.4,0,2.4e-18,65,0,GCA_047456635.1,Chlorophyta
KAL4539436.1,-,RPS6_kin_2,PIRSF000606,1.2e-18,65.9,0,1.8e-18,65.3,0,GCA_047456635.1,Chlorophyta
KAL4517967.1,-,RPS6_kin_2,PIRSF000606,1.4e-18,65.7,0,2.3e-18,65,0,GCA_047456635.1,Chlorophyta
KAL4539358.1,-,RPS6_kin_2,PIRSF000606,1.6e-18,65.6,0,4.2e-18,64.1,0,GCA_047456635.1,Chlorophyta
KAL4539360.1,-,RPS6_kin_2,PIRSF000606,1.6e-18,65.6,0,4.2e-18,64.1,0,GCA_047456635.1,Chlorophyta
KAL4517638.1,-,RPS6_kin_2,PIRSF000606,5.3e-18,63.8,0,6.1e-18,63.6,0,GCA_047456635.1,Chlorophyta
KAL4517827.1,-,RPS6_kin_2,PIRSF000606,6.3e-18,63.6,0,8.3e-18,63.2,0,GCA_047456635.1,Chlorophyta
KAL4529252.1,-,RPS6_kin_2,PIRSF000606,7.1e-18,63.4,0,1.4e-15,55.8,0,GCA_047456635.1,Chlorophyta
KAL4526690.1,-,RPS6_kin_2,PIRSF000606,3.9e-17,60.9,0,5.7e-17,60.4,0,GCA_047456635.1,Chlorophyta
KAL4533307.1,-,RPS6_kin_2,PIRSF000606,5.2e-17,60.5,0,8.3e-17,59.9,0,GCA_047456635.1,Chlorophyta
KAL4526936.1,-,RPS6_kin_2,PIRSF000606,5.5e-17,60.5,0,2.7e-11,41.6,0.1,GCA_047456635.1,Chlorophyta
KAL4533010.1,-,RPS6_kin_2,PIRSF000606,9.3e-17,59.7,0,9.8e-16,56.3,0,GCA_047456635.1,Chlorophyta
KAL4532802.1,-,RPS6_kin_2,PIRSF000606,9.6e-17,59.7,0,9.9e-16,56.3,0,GCA_047456635.1,Chlorophyta
KAL4519086.1,-,RPS6_kin_2,PIRSF000606,1.3e-16,59.2,0,2.1e-16,58.5,0,GCA_047456635.1,Chlorophyta
KAL4519281.1,-,RPS6_kin_2,PIRSF000606,1.7e-16,58.8,0,7e-13,46.9,0,GCA_047456635.1,Chlorophyta
KAL4529734.1,-,RPS6_kin_2,PIRSF000606,8.1e-16,56.6,0,2.6e-15,54.9,0,GCA_047456635.1,Chlorophyta
KAL4540220.1,-,RPS6_kin_2,PIRSF000606,1.1e-15,56.1,0,1.8e-14,52.1,0,GCA_047456635.1,Chlorophyta
KAL4536185.1,-,RPS6_kin_2,PIRSF000606,1.5e-15,55.7,0,2.2e-15,55.1,0,GCA_047456635.1,Chlorophyta
KAL4521325.1,-,RPS6_kin_2,PIRSF000606,2.4e-15,55.1,0,5.4e-15,53.9,0,GCA_047456635.1,Chlorophyta
KAL4539662.1,-,RPS6_kin_2,PIRSF000606,3e-15,54.7,0,3.6e-15,54.4,0,GCA_047456635.1,Chlorophyta
KAL4517811.1,-,RPS6_kin_2,PIRSF000606,4e-15,54.3,0,1.8e-14,52.1,0,GCA_047456635.1,Chlorophyta
KAL4514500.1,-,RPS6_kin_2,PIRSF000606,5e-15,54,0,8.2e-15,53.3,0,GCA_047456635.1,Chlorophyta
KAL4514499.1,-,RPS6_kin_2,PIRSF000606,8.3e-15,53.3,0,1.3e-14,52.6,0,GCA_047456635.1,Chlorophyta
KAL4517825.1,-,RPS6_kin_2,PIRSF000606,2.7e-14,51.6,0,3.1e-13,48,0,GCA_047456635.1,Chlorophyta
KAL4518982.1,-,RPS6_kin_2,PIRSF000606,3e-14,51.4,0,1.7e-12,45.6,0,GCA_047456635.1,Chlorophyta
KAL4539749.1,-,RPS6_kin_2,PIRSF000606,7.3e-14,50.1,0,2.4e-13,48.4,0,GCA_047456635.1,Chlorophyta
KAL4514201.1,-,RPS6_kin_2,PIRSF000606,8.8e-14,49.9,0,2.5e-13,48.3,0,GCA_047456635.1,Chlorophyta
KAL4526523.1,-,RPS6_kin_2,PIRSF000606,1.4e-13,49.1,0,7.7e-11,40.1,0,GCA_047456635.1,Chlorophyta
KAL4514200.1,-,RPS6_kin_2,PIRSF000606,2.5e-13,48.4,0,5.7e-13,47.2,0,GCA_047456635.1,Chlorophyta
KAL4517063.1,-,RPS6_kin_2,PIRSF000606,2.5e-12,45.1,0,4.1e-12,44.4,0,GCA_047456635.1,Chlorophyta
KAL4521658.1,-,RPS6_kin_2,PIRSF000606,3.6e-12,44.5,0,7.9e-12,43.4,0,GCA_047456635.1,Chlorophyta
KAL4524972.1,-,RPS6_kin_2,PIRSF000606,4e-12,44.4,0,1.6e-11,42.4,0,GCA_047456635.1,Chlorophyta
KAL4517826.1,-,RPS6_kin_2,PIRSF000606,5.2e-12,44,0,1e-11,43,0,GCA_047456635.1,Chlorophyta
KAL4526623.1,-,RPS6_kin_2,PIRSF000606,1.9e-11,42.1,0,4.6e-11,40.9,0,GCA_047456635.1,Chlorophyta
KAL4514031.1,-,RPS6_kin_2,PIRSF000606,2e-11,42.1,0,1.7e-10,39,0,GCA_047456635.1,Chlorophyta
KAL4516438.1,-,RPS6_kin_2,PIRSF000606,2.6e-11,41.7,0,4.1e-11,41,0,GCA_047456635.1,Chlorophyta
KAL4513436.1,-,RPS6_kin_2,PIRSF000606,2.6e-11,41.7,0,1.3e-10,39.4,0,GCA_047456635.1,Chlorophyta
KAL4540549.1,-,RPS6_kin_2,PIRSF000606,2.7e-11,41.6,0,1.3e-10,39.4,0,GCA_047456635.1,Chlorophyta
KAL4524759.1,-,RPS6_kin_2,PIRSF000606,3e-11,41.5,0,6e-11,40.5,0,GCA_047456635.1,Chlorophyta
KAL4519319.1,-,RPS6_kin_2,PIRSF000606,1.8e-10,38.9,0,5.1e-8,30.8,0,GCA_047456635.1,Chlorophyta
KAL4526648.1,-,RPS6_kin_2,PIRSF000606,2.2e-9,35.3,0,3.8e-9,34.5,0,GCA_047456635.1,Chlorophyta
KAL4533336.1,-,RPS6_kin_2,PIRSF000606,1.2e-8,32.9,0,7.5e-4,17,0,GCA_047456635.1,Chlorophyta
KAL4514149.1,-,RPS6_kin_2,PIRSF000606,2.1e-8,32.1,0,6.9e-8,30.4,0,GCA_047456635.1,Chlorophyta
KAL4521838.1,-,RPS6_kin_2,PIRSF000606,5.4e-8,30.7,0,6e-8,30.6,0,GCA_047456635.1,Chlorophyta
KAL4516929.1,-,RPS6_kin_2,PIRSF000606,1e-7,29.8,0.5,0.019,12.4,0.1,GCA_047456635.1,Chlorophyta
KAL4533473.1,-,RPS6_kin_2,PIRSF000606,2.2e-7,28.7,0,3.2e-7,28.2,0,GCA_047456635.1,Chlorophyta
KAL4535935.1,-,RPS6_kin_2,PIRSF000606,3.2e-7,28.1,0,4.5e-7,27.7,0,GCA_047456635.1,Chlorophyta
KAL4525069.1,-,RPS6_kin_2,PIRSF000606,5.7e-7,27.3,0.2,2.5e-6,25.2,0,GCA_047456635.1,Chlorophyta
KAL4539815.1,-,RPS6_kin_2,PIRSF000606,6.2e-7,27.2,0,1.1e-6,26.5,0,GCA_047456635.1,Chlorophyta
KAL4536328.1,-,RPS6_kin_2,PIRSF000606,2e-6,25.6,0,0.0011,16.5,0,GCA_047456635.1,Chlorophyta
KAL4540219.1,-,RPS6_kin_2,PIRSF000606,1.3e-5,22.8,0,2.7e-5,21.8,0,GCA_047456635.1,Chlorophyta
KAL4536072.1,-,RPS6_kin_2,PIRSF000606,1.3e-5,22.8,0,2e-5,22.3,0,GCA_047456635.1,Chlorophyta
KAL4520458.1,-,RPS6_kin_2,PIRSF000606,1.4e-5,22.7,0,6.7e-4,17.2,0,GCA_047456635.1,Chlorophyta
KAL4529573.1,-,RPS6_kin_2,PIRSF000606,3.9e-4,18,0.2,8.6e-4,16.8,0,GCA_047456635.1,Chlorophyta
KAL4536503.1,-,RPS6_kin_2,PIRSF000606,0.0037,14.7,0,0.012,13,0.1,GCA_047456635.1,Chlorophyta
KAL4527037.1,-,RPS6_kin_2,PIRSF000606,0.02,12.3,0,0.17,9.2,0,GCA_047456635.1,Chlorophyta
KAL4533057.1,-,RPS6_kin_2,PIRSF000606,0.02,12.3,0,0.032,11.6,0,GCA_047456635.1,Chlorophyta
KAL4532756.1,-,RPS6_kin_2,PIRSF000606,0.02,12.3,0,0.032,11.6,0,GCA_047456635.1,Chlorophyta
KAL4518900.1,-,RPS6_kin_2,PIRSF000606,0.043,11.2,0,0.066,10.6,0,GCA_047456635.1,Chlorophyta
KAL4536504.1,-,RPS6_kin_2,PIRSF000606,0.11,9.9,0,0.12,9.7,0,GCA_047456635.1,Chlorophyta
KAL4542004.1,-,RPS6_kin_2,PIRSF000606,5.799999999999999e-125,417.5,0,7.599999999999999e-125,417.1,0,GCA_047456655.1,Chlorophyta
KAL4541243.1,-,RPS6_kin_2,PIRSF000606,7.3e-92,308,0,8.100000000000001e-92,307.9,0,GCA_047456655.1,Chlorophyta
KAL4530670.1,-,RPS6_kin_2,PIRSF000606,5.5e-83,278.7,0,8.599999999999999e-83,278,0,GCA_047456655.1,Chlorophyta
KAL4530494.1,-,RPS6_kin_2,PIRSF000606,7.3e-77,258.4,0,1.1e-41,142,0,GCA_047456655.1,Chlorophyta
KAL4541879.1,-,RPS6_kin_2,PIRSF000606,8e-73,245,0,6.699999999999999e-44,149.4,0.1,GCA_047456655.1,Chlorophyta
KAL4544266.1,-,RPS6_kin_2,PIRSF000606,4.3e-72,242.6,0,6.3e-72,242.1,0,GCA_047456655.1,Chlorophyta
KAL4543745.1,-,RPS6_kin_2,PIRSF000606,1.5e-71,240.9,0,5.3e-44,149.7,0,GCA_047456655.1,Chlorophyta
KAL4528161.1,-,RPS6_kin_2,PIRSF000606,6.1000000000000006e-71,238.8,0,8e-71,238.4,0,GCA_047456655.1,Chlorophyta
KAL4534354.1,-,RPS6_kin_2,PIRSF000606,4.1e-70,236.1,0,5.6e-70,235.7,0,GCA_047456655.1,Chlorophyta
KAL4515690.1,-,RPS6_kin_2,PIRSF000606,5.699999999999999e-68,229,0,7.299999999999999e-68,228.7,0,GCA_047456655.1,Chlorophyta
KAL4531963.1,-,RPS6_kin_2,PIRSF000606,8.5e-67,225.1,0,1.2999999999999998e-56,191.4,0,GCA_047456655.1,Chlorophyta
KAL4533837.1,-,RPS6_kin_2,PIRSF000606,8.9e-63,211.8,0,1.2e-62,211.4,0,GCA_047456655.1,Chlorophyta
KAL4533836.1,-,RPS6_kin_2,PIRSF000606,8.9e-63,211.8,0,1.2e-62,211.3,0,GCA_047456655.1,Chlorophyta
KAL4532493.1,-,RPS6_kin_2,PIRSF000606,2.1e-59,200.7,0,2.9999999999999996e-59,200.2,0,GCA_047456655.1,Chlorophyta
KAL4528068.1,-,RPS6_kin_2,PIRSF000606,3.1e-58,196.8,0,5.9e-41,139.7,0,GCA_047456655.1,Chlorophyta
KAL4520193.1,-,RPS6_kin_2,PIRSF000606,9.999999999999998e-58,195.1,0,1.4e-57,194.7,0,GCA_047456655.1,Chlorophyta
KAL4543979.1,-,RPS6_kin_2,PIRSF000606,6.5e-57,192.4,1,1.7e-34,118.3,0.6,GCA_047456655.1,Chlorophyta
KAL4528069.1,-,RPS6_kin_2,PIRSF000606,2.5999999999999995e-56,190.5,0.1,7.499999999999999e-41,139.3,0,GCA_047456655.1,Chlorophyta
KAL4532533.1,-,RPS6_kin_2,PIRSF000606,1.1e-55,188.4,0,1.7e-55,187.7,0,GCA_047456655.1,Chlorophyta
KAL4543404.1,-,RPS6_kin_2,PIRSF000606,6.499999999999999e-55,185.8,0,4.6e-27,93.7,0,GCA_047456655.1,Chlorophyta
KAL4541131.1,-,RPS6_kin_2,PIRSF000606,2.5e-54,183.9,0,3.2e-54,183.6,0,GCA_047456655.1,Chlorophyta
KAL4534163.1,-,RPS6_kin_2,PIRSF000606,3.8e-53,180,0,4.599999999999999e-53,179.7,0,GCA_047456655.1,Chlorophyta
KAL4534437.1,-,RPS6_kin_2,PIRSF000606,4.2e-53,179.8,0,6.199999999999999e-53,179.3,0,GCA_047456655.1,Chlorophyta
KAL4513983.1,-,RPS6_kin_2,PIRSF000606,2.1e-52,177.5,0,2.8e-52,177.1,0,GCA_047456655.1,Chlorophyta
KAL4544462.1,-,RPS6_kin_2,PIRSF000606,1.1999999999999998e-48,165.1,0,1.7999999999999998e-48,164.6,0,GCA_047456655.1,Chlorophyta
KAL4513340.1,-,RPS6_kin_2,PIRSF000606,1.1999999999999998e-48,165.1,0,1.7999999999999998e-48,164.5,0,GCA_047456655.1,Chlorophyta
KAL4521906.1,-,RPS6_kin_2,PIRSF000606,8e-48,162.4,0,4.399999999999999e-47,159.9,0,GCA_047456655.1,Chlorophyta
KAL4544485.1,-,RPS6_kin_2,PIRSF000606,1.1999999999999999e-46,158.5,0,2.1e-46,157.7,0,GCA_047456655.1,Chlorophyta
KAL4537331.1,-,RPS6_kin_2,PIRSF000606,1.6999999999999998e-44,151.4,0,2.4999999999999997e-44,150.8,0,GCA_047456655.1,Chlorophyta
KAL4522049.1,-,RPS6_kin_2,PIRSF000606,2.0999999999999998e-44,151.1,0,2.6e-44,150.8,0,GCA_047456655.1,Chlorophyta
KAL4532549.1,-,RPS6_kin_2,PIRSF000606,2.4999999999999997e-43,147.5,0,4e-43,146.8,0,GCA_047456655.1,Chlorophyta
KAL4533962.1,-,RPS6_kin_2,PIRSF000606,6e-43,146.3,0.1,7.399999999999999e-43,146,0.1,GCA_047456655.1,Chlorophyta
KAL4513370.1,-,RPS6_kin_2,PIRSF000606,6.199999999999999e-43,146.2,0,7.7e-43,145.9,0,GCA_047456655.1,Chlorophyta
KAL4542082.1,-,RPS6_kin_2,PIRSF000606,6.199999999999999e-43,146.2,0,7.8e-43,145.9,0,GCA_047456655.1,Chlorophyta
KAL4528277.1,-,RPS6_kin_2,PIRSF000606,1.2e-40,138.7,0,5.7e-28,96.7,0,GCA_047456655.1,Chlorophyta
KAL4537326.1,-,RPS6_kin_2,PIRSF000606,7.6e-40,136,0,1.3999999999999999e-39,135.2,0,GCA_047456655.1,Chlorophyta
KAL4541994.1,-,RPS6_kin_2,PIRSF000606,2.1e-39,134.5,2.4,3.7999999999999994e-38,130.4,2.4,GCA_047456655.1,Chlorophyta
KAL4518747.1,-,RPS6_kin_2,PIRSF000606,4.9e-39,133.3,0,6.8e-26,89.9,0,GCA_047456655.1,Chlorophyta
KAL4520018.1,-,RPS6_kin_2,PIRSF000606,7.5e-39,132.7,0.1,1.4000000000000001e-30,105.4,0,GCA_047456655.1,Chlorophyta
KAL4518831.1,-,RPS6_kin_2,PIRSF000606,1.4e-38,131.8,0,3.5999999999999997e-35,120.5,0,GCA_047456655.1,Chlorophyta
KAL4520258.1,-,RPS6_kin_2,PIRSF000606,4.2999999999999997e-38,130.2,0,3.9999999999999997e-32,110.5,0,GCA_047456655.1,Chlorophyta
KAL4518524.1,-,RPS6_kin_2,PIRSF000606,6.4e-38,129.6,0,7.699999999999999e-38,129.4,0,GCA_047456655.1,Chlorophyta
KAL4515656.1,-,RPS6_kin_2,PIRSF000606,8e-38,129.3,0,1.5e-37,128.4,0,GCA_047456655.1,Chlorophyta
KAL4521907.1,-,RPS6_kin_2,PIRSF000606,1.3999999999999999e-36,125.2,0,4.6e-31,107,0,GCA_047456655.1,Chlorophyta
KAL4543323.1,-,RPS6_kin_2,PIRSF000606,2.4999999999999997e-36,124.4,0,8.3e-33,112.7,0,GCA_047456655.1,Chlorophyta
KAL4517582.1,-,RPS6_kin_2,PIRSF000606,6.6e-36,123,0,7.299999999999999e-31,106.3,0,GCA_047456655.1,Chlorophyta
KAL4513346.1,-,RPS6_kin_2,PIRSF000606,1.1e-35,122.2,0.1,2.3000000000000003e-22,78.2,0.1,GCA_047456655.1,Chlorophyta
KAL4530418.1,-,RPS6_kin_2,PIRSF000606,2.1e-35,121.3,0,2.3e-34,117.9,0,GCA_047456655.1,Chlorophyta
KAL4530302.1,-,RPS6_kin_2,PIRSF000606,8.4e-35,119.3,0,1.3e-34,118.7,0,GCA_047456655.1,Chlorophyta
KAL4515594.1,-,RPS6_kin_2,PIRSF000606,1.4e-33,115.2,0,3.8e-33,113.8,0,GCA_047456655.1,Chlorophyta
KAL4530674.1,-,RPS6_kin_2,PIRSF000606,4.2e-32,110.4,0.1,3.8999999999999997e-31,107.2,0.1,GCA_047456655.1,Chlorophyta
KAL4520325.1,-,RPS6_kin_2,PIRSF000606,5.699999999999999e-32,110,0,1.2000000000000001e-30,105.6,0,GCA_047456655.1,Chlorophyta
KAL4542122.1,-,RPS6_kin_2,PIRSF000606,1.4e-31,108.7,0,9.100000000000001e-30,102.7,0,GCA_047456655.1,Chlorophyta
KAL4532016.1,-,RPS6_kin_2,PIRSF000606,1.5999999999999999e-31,108.4,0,2.3e-31,108,0,GCA_047456655.1,Chlorophyta
KAL4532017.1,-,RPS6_kin_2,PIRSF000606,1.7999999999999998e-31,108.3,0,2.4999999999999998e-31,107.8,0,GCA_047456655.1,Chlorophyta
KAL4544505.1,-,RPS6_kin_2,PIRSF000606,5.1e-31,106.8,0,1.1000000000000001e-30,105.7,0,GCA_047456655.1,Chlorophyta
KAL4530798.1,-,RPS6_kin_2,PIRSF000606,6.3999999999999995e-31,106.5,0,2.7e-18,64.7,0,GCA_047456655.1,Chlorophyta
