"","hit_id","query_id","hit_eval","hit_bitscore","hit_description","accn","Taxid","Species.name","Phylum.name","Group.name","Kingdom.name","Super.Group","M.Strategy","TORC2_Presence"
"3845","VFT92088.1","Mass_AKT_Aligned",3.1e-05,29.4,"Aste57867_15279 [Aphanomyces stellatus]","GCA_900708865.1",120398,"Aphanomyces stellatus","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","No TORC2"
"3846","VFT99813.1","Mass_AKT_Aligned",0.0039,22.4,"Aste57867_23165 [Aphanomyces stellatus]","GCA_900708865.1",120398,"Aphanomyces stellatus","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","No TORC2"
"3847","VFT92644.1","Mass_AKT_Aligned",0.049,18.7,"Aste57867_15857 [Aphanomyces stellatus]","GCA_900708865.1",120398,"Aphanomyces stellatus","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","No TORC2"
"3848","VFT80667.1","Mass_AKT_Aligned",0.082,18,"Aste57867_3504 [Aphanomyces stellatus]","GCA_900708865.1",120398,"Aphanomyces stellatus","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","No TORC2"
"3849","VFT93593.1","Mass_AKT_Aligned",0.23,16.5,"Aste57867_16829 [Aphanomyces stellatus]","GCA_900708865.1",120398,"Aphanomyces stellatus","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","No TORC2"
"3850","CAB1120572.1","Mass_AKT_Aligned",2.1e-67,236.2,"unnamed protein product [Ectocarpus sp.","GCA_902602495.3",867726,"Ectocarpus sp. CCAP 1310/34",NA,"brown algae",NA,"Stramenopiles","Autotrophic","TORC2 Expected"
"3851","CAB1109005.1","Mass_AKT_Aligned",1.9e-54,193.1,"unnamed protein product [Ectocarpus sp.","GCA_902602495.3",867726,"Ectocarpus sp. CCAP 1310/34",NA,"brown algae",NA,"Stramenopiles","Autotrophic","TORC2 Expected"
"3852","CAB1110427.1","Mass_AKT_Aligned",5.1e-25,95.4,"unnamed protein product [Ectocarpus sp.","GCA_902602495.3",867726,"Ectocarpus sp. CCAP 1310/34",NA,"brown algae",NA,"Stramenopiles","Autotrophic","TORC2 Expected"
"3853","CAB1103043.1","Mass_AKT_Aligned",1.1e-10,47.7,"unnamed protein product [Ectocarpus sp.","GCA_902602495.3",867726,"Ectocarpus sp. CCAP 1310/34",NA,"brown algae",NA,"Stramenopiles","Autotrophic","TORC2 Expected"
"3854","CAB1120442.1","Mass_AKT_Aligned",3.8e-07,36,"unnamed protein product [Ectocarpus sp.","GCA_902602495.3",867726,"Ectocarpus sp. CCAP 1310/34",NA,"brown algae",NA,"Stramenopiles","Autotrophic","TORC2 Expected"
"3855","CAB1120203.1","Mass_AKT_Aligned",4.5e-05,29.1,"unnamed protein product [Ectocarpus sp.","GCA_902602495.3",867726,"Ectocarpus sp. CCAP 1310/34",NA,"brown algae",NA,"Stramenopiles","Autotrophic","TORC2 Expected"
"3856","CAB9529003.1","Mass_AKT_Aligned",7.3e-89,307.9,"MAP kinase-activated protein kinase 2 (F","GCA_903772945.1",568900,"Seminavis robusta","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3857","CAB9509209.1","Mass_AKT_Aligned",5.1e-38,139,"activated protein kinase catalytic subun","GCA_903772945.1",568900,"Seminavis robusta","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3858","CAB9496734.1","Mass_AKT_Aligned",7.3e-20,78.7,"activated protein kinase catalytic subun","GCA_903772945.1",568900,"Seminavis robusta","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3859","CAB9520636.1","Mass_AKT_Aligned",1.7e-17,70.9,"Protein kinase 4 (Fragment) [Seminavis r","GCA_903772945.1",568900,"Seminavis robusta","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3860","CAB9499904.1","Mass_AKT_Aligned",2.4e-12,53.7,"activated protein kinase catalytic subun","GCA_903772945.1",568900,"Seminavis robusta","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3861","CAB9520491.1","Mass_AKT_Aligned",5.5e-11,49.2,"MAP kinase-activated protein kinase 2 (F","GCA_903772945.1",568900,"Seminavis robusta","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3862","CAB9501224.1","Mass_AKT_Aligned",1.2e-10,48.1,"Protein kinase C gamma type (Fragment) [","GCA_903772945.1",568900,"Seminavis robusta","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3863","CAB9528118.1","Mass_AKT_Aligned",9.8e-10,45.1,"Protein kinase 4 (Fragment) [Seminavis r","GCA_903772945.1",568900,"Seminavis robusta","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3864","CAB9515918.1","Mass_AKT_Aligned",2e-09,44.1,"Protein kinase C gamma type (Fragment) [","GCA_903772945.1",568900,"Seminavis robusta","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3865","CAB9516569.1","Mass_AKT_Aligned",2.1e-09,43.9,"Protein kinase 4 (Fragment) [Seminavis r","GCA_903772945.1",568900,"Seminavis robusta","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3866","CAB9498224.1","Mass_AKT_Aligned",5.7e-09,42.5,"MAP kinase-activated protein kinase 2 (F","GCA_903772945.1",568900,"Seminavis robusta","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3867","CAB9520820.1","Mass_AKT_Aligned",4.3e-07,36.3,"RAC family serine/threonine-protein kina","GCA_903772945.1",568900,"Seminavis robusta","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3868","CAB9512815.1","Mass_AKT_Aligned",1.5e-06,34.5,"RAC family serine/threonine-protein kina","GCA_903772945.1",568900,"Seminavis robusta","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3869","CAB9518957.1","Mass_AKT_Aligned",1.7,14.4,"activated protein kinase catalytic subun","GCA_903772945.1",568900,"Seminavis robusta","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3870","CAH0374083.1","Mass_AKT_Aligned",1.8e-82,285.6,"unnamed protein product [Pelagomonas cal","GCA_918797485.1",35677,"Pelagomonas calceolata",NA,"pelagophytes",NA,"Stramenopiles","Autotrophic","No TORC2"
"3871","CAH0373667.1","Mass_AKT_Aligned",1.2e-61,216.4,"unnamed protein product [Pelagomonas cal","GCA_918797485.1",35677,"Pelagomonas calceolata",NA,"pelagophytes",NA,"Stramenopiles","Autotrophic","No TORC2"
"3872","CAH0371682.1","Mass_AKT_Aligned",1.8e-35,129.4,"unnamed protein product [Pelagomonas cal","GCA_918797485.1",35677,"Pelagomonas calceolata",NA,"pelagophytes",NA,"Stramenopiles","Autotrophic","No TORC2"
"3873","CAH0376795.1","Mass_AKT_Aligned",4.6e-25,94.9,"unnamed protein product [Pelagomonas cal","GCA_918797485.1",35677,"Pelagomonas calceolata",NA,"pelagophytes",NA,"Stramenopiles","Autotrophic","No TORC2"
"3874","CAH0364399.1","Mass_AKT_Aligned",3e-22,85.5,"unnamed protein product [Pelagomonas cal","GCA_918797485.1",35677,"Pelagomonas calceolata",NA,"pelagophytes",NA,"Stramenopiles","Autotrophic","No TORC2"
"3875","CAH0367737.1","Mass_AKT_Aligned",1.1e-20,80.3,"unnamed protein product [Pelagomonas cal","GCA_918797485.1",35677,"Pelagomonas calceolata",NA,"pelagophytes",NA,"Stramenopiles","Autotrophic","No TORC2"
"3876","CAH0371129.1","Mass_AKT_Aligned",2.1e-19,76,"unnamed protein product [Pelagomonas cal","GCA_918797485.1",35677,"Pelagomonas calceolata",NA,"pelagophytes",NA,"Stramenopiles","Autotrophic","No TORC2"
"3877","CAH0379462.1","Mass_AKT_Aligned",2.1e-14,59.4,"unnamed protein product [Pelagomonas cal","GCA_918797485.1",35677,"Pelagomonas calceolata",NA,"pelagophytes",NA,"Stramenopiles","Autotrophic","No TORC2"
"3878","CAH0364240.1","Mass_AKT_Aligned",1.2e-12,53.6,"unnamed protein product [Pelagomonas cal","GCA_918797485.1",35677,"Pelagomonas calceolata",NA,"pelagophytes",NA,"Stramenopiles","Autotrophic","No TORC2"
"3879","CAH0365666.1","Mass_AKT_Aligned",1.6e-11,49.8,"unnamed protein product [Pelagomonas cal","GCA_918797485.1",35677,"Pelagomonas calceolata",NA,"pelagophytes",NA,"Stramenopiles","Autotrophic","No TORC2"
"3880","CAH0371429.1","Mass_AKT_Aligned",3.3e-10,45.5,"unnamed protein product [Pelagomonas cal","GCA_918797485.1",35677,"Pelagomonas calceolata",NA,"pelagophytes",NA,"Stramenopiles","Autotrophic","No TORC2"
"3881","CAH0367976.1","Mass_AKT_Aligned",3.5e-07,35.4,"unnamed protein product [Pelagomonas cal","GCA_918797485.1",35677,"Pelagomonas calceolata",NA,"pelagophytes",NA,"Stramenopiles","Autotrophic","No TORC2"
"3882","CAH0370747.1","Mass_AKT_Aligned",0.00022,26.2,"unnamed protein product [Pelagomonas cal","GCA_918797485.1",35677,"Pelagomonas calceolata",NA,"pelagophytes",NA,"Stramenopiles","Autotrophic","No TORC2"
"3883","CAH0367751.1","Mass_AKT_Aligned",0.079,17.7,"unnamed protein product [Pelagomonas cal","GCA_918797485.1",35677,"Pelagomonas calceolata",NA,"pelagophytes",NA,"Stramenopiles","Autotrophic","No TORC2"
"3884","CAH0378759.1","Mass_AKT_Aligned",0.78,14.4,"unnamed protein product [Pelagomonas cal","GCA_918797485.1",35677,"Pelagomonas calceolata",NA,"pelagophytes",NA,"Stramenopiles","Autotrophic","No TORC2"
"3885","CAH0368806.1","Mass_AKT_Aligned",3.4,12.2,"unnamed protein product [Pelagomonas cal","GCA_918797485.1",35677,"Pelagomonas calceolata",NA,"pelagophytes",NA,"Stramenopiles","Autotrophic","No TORC2"
"3886","CAH0482416.1","Mass_AKT_Aligned",1.3e-49,175.6,"unnamed protein product [Peronospora bel","GCA_920618645.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3887","CAH0474813.1","Mass_AKT_Aligned",1.6e-44,158.8,"unnamed protein product [Peronospora bel","GCA_920618645.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3888","CAH0479799.1","Mass_AKT_Aligned",6e-39,140.3,"unnamed protein product [Peronospora bel","GCA_920618645.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3889","CAH0476318.1","Mass_AKT_Aligned",5.9e-32,117,"unnamed protein product [Peronospora bel","GCA_920618645.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3890","CAH0479798.1","Mass_AKT_Aligned",9e-32,116.4,"unnamed protein product [Peronospora bel","GCA_920618645.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3891","CAH0481098.1","Mass_AKT_Aligned",9.1e-23,86.5,"unnamed protein product [Peronospora bel","GCA_920618645.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3892","CAH0478019.1","Mass_AKT_Aligned",1.2e-17,69.5,"unnamed protein product [Peronospora bel","GCA_920618645.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3893","CAH0476319.1","Mass_AKT_Aligned",3.3e-13,54.8,"unnamed protein product [Peronospora bel","GCA_920618645.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3894","CAH0478127.1","Mass_AKT_Aligned",1e-07,36.5,"unnamed protein product [Peronospora bel","GCA_920618645.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3895","CAH0486559.1","Mass_AKT_Aligned",2.5e-88,304.3,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3896","CAH0489756.1","Mass_AKT_Aligned",3.9e-86,297,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3897","CAH0493128.1","Mass_AKT_Aligned",2.1e-84,291.3,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3898","CAH0489633.1","Mass_AKT_Aligned",2.3e-80,277.8,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3899","CAH0493430.1","Mass_AKT_Aligned",4.4e-80,276.9,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3900","CAH0487522.1","Mass_AKT_Aligned",2.5e-78,271.1,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3901","CAH0484359.1","Mass_AKT_Aligned",2.5e-71,247.8,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3902","CAH0488265.1","Mass_AKT_Aligned",1.7e-64,225.1,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3903","CAH0486219.1","Mass_AKT_Aligned",3.1e-64,224.3,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3904","CAH0492699.1","Mass_AKT_Aligned",3.1e-63,220.9,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3905","CAH0488795.1","Mass_AKT_Aligned",3e-62,217.7,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3906","CAH0488995.1","Mass_AKT_Aligned",2.1e-58,204.9,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3907","CAH0486782.1","Mass_AKT_Aligned",2.5e-50,178.1,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3908","CAH0484816.1","Mass_AKT_Aligned",3.3e-49,174.3,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3909","CAH0489131.1","Mass_AKT_Aligned",7.4e-47,166.5,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3910","CAH0493542.1","Mass_AKT_Aligned",1.1e-43,155.9,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3911","CAH0490404.1","Mass_AKT_Aligned",8.1e-40,143.1,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3912","CAH0486472.1","Mass_AKT_Aligned",1.6e-35,128.9,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3913","CAH0492224.1","Mass_AKT_Aligned",1.8e-33,122,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3914","CAH0493875.1","Mass_AKT_Aligned",6.9e-24,90.2,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3915","CAH0493626.1","Mass_AKT_Aligned",1.2e-23,89.5,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3916","CAH0486456.1","Mass_AKT_Aligned",1e-19,76.4,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3917","CAH0493318.1","Mass_AKT_Aligned",7.2e-14,56.9,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3918","CAH0488329.1","Mass_AKT_Aligned",9.7e-14,56.5,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3919","CAH0493521.1","Mass_AKT_Aligned",1.1e-09,43,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3920","CAH0489803.1","Mass_AKT_Aligned",1.5e-09,42.6,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3921","CAH0489804.1","Mass_AKT_Aligned",3.2e-08,38.2,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3922","CAH0487894.1","Mass_AKT_Aligned",2.2e-05,28.7,"unnamed protein product [Peronospora far","GCA_920940705.1",134698,"Peronospora farinosa","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3923","CAH0520154.1","Mass_AKT_Aligned",1.7e-93,321.4,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3924","CAH0516900.1","Mass_AKT_Aligned",4e-86,296.9,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3925","CAH0517842.1","Mass_AKT_Aligned",1.9e-83,288,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3926","CAH0521152.1","Mass_AKT_Aligned",3.5e-80,277.2,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3927","CAH0520642.1","Mass_AKT_Aligned",7.7e-80,276,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3928","CAH0520682.1","Mass_AKT_Aligned",2.6e-78,270.9,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3929","CAH0513697.1","Mass_AKT_Aligned",5.4e-72,250,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3930","CAH0519211.1","Mass_AKT_Aligned",1.2e-64,225.5,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3931","CAH0514660.1","Mass_AKT_Aligned",1.2e-63,222.2,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3932","CAH0522367.1","Mass_AKT_Aligned",2.8e-61,214.4,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3933","CAH0514541.1","Mass_AKT_Aligned",1.4e-59,208.7,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3934","CAH0514372.1","Mass_AKT_Aligned",1e-58,205.9,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3935","CAH0522509.1","Mass_AKT_Aligned",1.3e-49,175.6,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3936","CAH0522651.1","Mass_AKT_Aligned",4.3e-46,163.9,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3937","CAH0519521.1","Mass_AKT_Aligned",1.5e-44,158.8,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3938","CAH0515486.1","Mass_AKT_Aligned",3.8e-42,150.8,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3939","CAH0516574.1","Mass_AKT_Aligned",2.5e-37,134.8,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3940","CAH0521871.1","Mass_AKT_Aligned",3.2e-37,134.5,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3941","CAH0516578.1","Mass_AKT_Aligned",4.7e-24,90.7,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3942","CAH0522200.1","Mass_AKT_Aligned",8.7e-23,86.5,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3943","CAH0516549.1","Mass_AKT_Aligned",9.9e-22,83,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3944","CAH0516589.1","Mass_AKT_Aligned",1.2e-17,69.5,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3945","CAH0518804.1","Mass_AKT_Aligned",2.6e-14,58.3,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3946","CAH0513653.1","Mass_AKT_Aligned",1.9e-11,48.8,"unnamed protein product [Peronospora bel","GCA_921012115.1",622444,"Peronospora belbahrii","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"3947","CAJ1936806.1","Mass_AKT_Aligned",1e-88,306.9,"unnamed protein product [Cylindrotheca c","GCA_933822405.4",2856,"Cylindrotheca closterium","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3948","CAJ1950296.1","Mass_AKT_Aligned",1.8e-60,213.1,"unnamed protein product [Cylindrotheca c","GCA_933822405.4",2856,"Cylindrotheca closterium","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3949","CAJ1934490.1","Mass_AKT_Aligned",3.2e-39,142.5,"unnamed protein product [Cylindrotheca c","GCA_933822405.4",2856,"Cylindrotheca closterium","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3950","CAJ1948125.1","Mass_AKT_Aligned",3.8e-12,52.5,"unnamed protein product [Cylindrotheca c","GCA_933822405.4",2856,"Cylindrotheca closterium","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3951","CAJ1942300.1","Mass_AKT_Aligned",3.2e-11,49.4,"unnamed protein product [Cylindrotheca c","GCA_933822405.4",2856,"Cylindrotheca closterium","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3952","CAJ1948127.1","Mass_AKT_Aligned",1.7e-10,47,"unnamed protein product [Cylindrotheca c","GCA_933822405.4",2856,"Cylindrotheca closterium","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3953","CAJ1953549.1","Mass_AKT_Aligned",2e-09,43.5,"unnamed protein product [Cylindrotheca c","GCA_933822405.4",2856,"Cylindrotheca closterium","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3954","CAJ1934790.1","Mass_AKT_Aligned",1.3e-08,40.8,"unnamed protein product [Cylindrotheca c","GCA_933822405.4",2856,"Cylindrotheca closterium","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3955","CAJ1956885.1","Mass_AKT_Aligned",1.2e-06,34.3,"unnamed protein product [Cylindrotheca c","GCA_933822405.4",2856,"Cylindrotheca closterium","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3956","CAJ1946263.1","Mass_AKT_Aligned",8.7e-06,31.4,"unnamed protein product [Cylindrotheca c","GCA_933822405.4",2856,"Cylindrotheca closterium","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3957","CAJ1953550.1","Mass_AKT_Aligned",5.9e-05,28.6,"unnamed protein product [Cylindrotheca c","GCA_933822405.4",2856,"Cylindrotheca closterium","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3958","CAJ1962601.1","Mass_AKT_Aligned",0.00041,25.8,"unnamed protein product [Cylindrotheca c","GCA_933822405.4",2856,"Cylindrotheca closterium","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3959","CAJ1930443.1","Mass_AKT_Aligned",0.0022,23.4,"unnamed protein product [Cylindrotheca c","GCA_933822405.4",2856,"Cylindrotheca closterium","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"3960","CAJ1942794.1","Mass_AKT_Aligned",0.0069,21.8,"unnamed protein product [Cylindrotheca c","GCA_933822405.4",2856,"Cylindrotheca closterium","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
