"","hit_id","query_id","hit_eval","hit_bitscore","hit_description","accn","Taxid","Species.name","Phylum.name","Group.name","Kingdom.name","Super.Group","M.Strategy","TORC2_Presence"
"2244","CAD8196481.1","Mass_AKT_Aligned",2.7e-31,116.9,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2245","CAD8138396.1","Mass_AKT_Aligned",8.1e-31,115.3,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2246","CAD8132994.1","Mass_AKT_Aligned",9.6e-31,115.1,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2247","CAD8166532.1","Mass_AKT_Aligned",1e-30,115,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2248","CAD8146451.1","Mass_AKT_Aligned",1.4e-30,114.5,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2249","CAD8147172.1","Mass_AKT_Aligned",1.4e-30,114.5,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2250","CAD8140621.1","Mass_AKT_Aligned",1.6e-30,114.3,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2251","CAD8165494.1","Mass_AKT_Aligned",1.9e-30,114.1,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2252","CAD8145916.1","Mass_AKT_Aligned",3.8e-30,113.1,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2253","CAD8174447.1","Mass_AKT_Aligned",3.8e-30,113.1,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2254","CAD8132736.1","Mass_AKT_Aligned",1.7e-29,110.9,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2255","CAD8152041.1","Mass_AKT_Aligned",3e-29,110.1,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2256","CAD8148565.1","Mass_AKT_Aligned",3.3e-29,110,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2257","CAD8167937.1","Mass_AKT_Aligned",3.7e-29,109.8,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2258","CAD8206804.1","Mass_AKT_Aligned",6.9e-29,108.9,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2259","CAD8189583.1","Mass_AKT_Aligned",1.7e-28,107.6,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2260","CAD8156840.1","Mass_AKT_Aligned",1.9e-28,107.4,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2261","CAD8139994.1","Mass_AKT_Aligned",2.2e-28,107.2,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2262","CAD8139263.1","Mass_AKT_Aligned",4.8e-28,106.1,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2263","CAD8199617.1","Mass_AKT_Aligned",6.8e-28,105.6,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2264","CAD8136882.1","Mass_AKT_Aligned",7.1e-28,105.5,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2265","CAD8135239.1","Mass_AKT_Aligned",8.8e-28,105.2,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2266","CAD8141678.1","Mass_AKT_Aligned",2.2e-27,103.9,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2267","CAD8170159.1","Mass_AKT_Aligned",3.7e-27,103.1,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2268","CAD8160776.1","Mass_AKT_Aligned",4.9e-27,102.7,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2269","CAD8188269.1","Mass_AKT_Aligned",2.4e-26,100.4,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2270","CAD8174611.1","Mass_AKT_Aligned",3.4e-26,100,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2271","CAD8134578.1","Mass_AKT_Aligned",4.6e-26,99.5,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2272","CAD8134865.1","Mass_AKT_Aligned",5.5e-26,99.2,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2273","CAD8178596.1","Mass_AKT_Aligned",5.6e-26,99.2,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2274","CAD8185643.1","Mass_AKT_Aligned",6e-26,99.1,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2275","CAD8143598.1","Mass_AKT_Aligned",1.3e-25,98,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2276","CAD8154608.1","Mass_AKT_Aligned",4e-25,96.4,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2277","CAD8177121.1","Mass_AKT_Aligned",6.5e-25,95.7,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2278","CAD8191119.1","Mass_AKT_Aligned",6.9e-25,95.6,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2279","CAD8132460.1","Mass_AKT_Aligned",9.5e-25,95.1,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2280","CAD8167085.1","Mass_AKT_Aligned",9.8e-25,95.1,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2281","CAD8191073.1","Mass_AKT_Aligned",1.6e-24,94.4,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2282","CAD8168506.1","Mass_AKT_Aligned",2.6e-24,93.7,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2283","CAD8180890.1","Mass_AKT_Aligned",3.7e-24,93.2,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2284","CAD8179891.1","Mass_AKT_Aligned",4.3e-24,93,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2285","CAD8180850.1","Mass_AKT_Aligned",4.9e-24,92.8,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2286","CAD8177728.1","Mass_AKT_Aligned",6.3e-24,92.4,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2287","CAD8161379.1","Mass_AKT_Aligned",7.3e-24,92.2,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2288","CAD8138962.1","Mass_AKT_Aligned",7.7e-24,92.1,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2289","CAD8198969.1","Mass_AKT_Aligned",1e-23,91.7,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2290","CAD8141335.1","Mass_AKT_Aligned",1.2e-23,91.5,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2291","CAD8202296.1","Mass_AKT_Aligned",1.4e-23,91.3,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2292","CAD8192023.1","Mass_AKT_Aligned",1.7e-23,91,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2293","CAD8164278.1","Mass_AKT_Aligned",3.1e-23,90.1,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2294","CAD8165242.1","Mass_AKT_Aligned",3.1e-23,90.1,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2295","CAD8191991.1","Mass_AKT_Aligned",3.2e-23,90.1,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2296","CAD8209849.1","Mass_AKT_Aligned",3.5e-23,89.9,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2297","CAD8196585.1","Mass_AKT_Aligned",4.1e-23,89.7,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2298","CAD8164479.1","Mass_AKT_Aligned",4.3e-23,89.6,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2299","CAD8198028.1","Mass_AKT_Aligned",4.5e-23,89.6,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2300","CAD8147694.1","Mass_AKT_Aligned",5.3e-23,89.4,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2301","CAD8195087.1","Mass_AKT_Aligned",1.5e-22,87.9,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2302","CAD8189983.1","Mass_AKT_Aligned",2.4e-22,87.2,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2303","CAD8147650.1","Mass_AKT_Aligned",3.1e-22,86.8,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2304","CAD8210399.1","Mass_AKT_Aligned",6e-22,85.8,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2305","CAD8162398.1","Mass_AKT_Aligned",6.2e-22,85.8,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2306","CAD8204436.1","Mass_AKT_Aligned",6.5e-22,85.7,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2307","CAD8183155.1","Mass_AKT_Aligned",1.3e-21,84.7,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2308","CAD8186721.1","Mass_AKT_Aligned",1.6e-21,84.4,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2309","CAD8174318.1","Mass_AKT_Aligned",3e-21,83.5,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2310","CAD8173541.1","Mass_AKT_Aligned",3.1e-21,83.5,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2311","CAD8139771.1","Mass_AKT_Aligned",3.4e-21,83.3,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2312","CAD8190411.1","Mass_AKT_Aligned",3.8e-21,83.2,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2313","CAD8203562.1","Mass_AKT_Aligned",4.1e-21,83.1,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2314","CAD8201308.1","Mass_AKT_Aligned",4.2e-21,83,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2315","CAD8133470.1","Mass_AKT_Aligned",4.2e-21,83,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2316","CAD8161873.1","Mass_AKT_Aligned",4.5e-21,82.9,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2317","CAD8162789.1","Mass_AKT_Aligned",4.7e-21,82.9,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2318","CAD8167438.1","Mass_AKT_Aligned",5e-21,82.8,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2319","CAD8169221.1","Mass_AKT_Aligned",6.4e-21,82.4,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2320","CAD8143919.1","Mass_AKT_Aligned",6.9e-21,82.3,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2321","CAD8209860.1","Mass_AKT_Aligned",8.6e-21,82,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2322","CAD8179639.1","Mass_AKT_Aligned",2.6e-20,80.4,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2323","CAD8155462.1","Mass_AKT_Aligned",3e-20,80.2,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2324","CAD8133936.1","Mass_AKT_Aligned",3.8e-20,79.9,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2325","CAD8196961.1","Mass_AKT_Aligned",5.7e-20,79.3,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2326","CAD8201324.1","Mass_AKT_Aligned",7e-20,79,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2327","CAD8135431.1","Mass_AKT_Aligned",8.4e-20,78.7,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2328","CAD8204420.1","Mass_AKT_Aligned",9.3e-20,78.6,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2329","CAD8192009.1","Mass_AKT_Aligned",1.4e-19,78,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2330","CAD8189623.1","Mass_AKT_Aligned",3e-19,76.9,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2331","CAD8203251.1","Mass_AKT_Aligned",3.2e-19,76.8,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2332","CAD8191859.1","Mass_AKT_Aligned",2.2e-18,74,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2333","CAD8190343.1","Mass_AKT_Aligned",2.9e-18,73.6,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2334","CAD8168600.1","Mass_AKT_Aligned",5.8e-18,72.6,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2335","CAD8163444.1","Mass_AKT_Aligned",1.2e-17,71.5,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2336","CAD8161889.1","Mass_AKT_Aligned",1.6e-17,71.2,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2337","CAD8147880.1","Mass_AKT_Aligned",3.1e-17,70.2,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2338","CAD8191282.1","Mass_AKT_Aligned",8.6e-17,68.7,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2339","CAD8196340.1","Mass_AKT_Aligned",9.3e-17,68.6,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2340","CAD8158012.1","Mass_AKT_Aligned",1e-16,68.5,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2341","CAD8145249.1","Mass_AKT_Aligned",6.1e-16,65.9,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2342","CAD8190143.1","Mass_AKT_Aligned",1.2e-15,64.9,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2343","CAD8196006.1","Mass_AKT_Aligned",2.1e-15,64.1,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2344","CAD8146936.1","Mass_AKT_Aligned",3.1e-15,63.5,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2345","CAD8160168.1","Mass_AKT_Aligned",3.4e-15,63.4,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2346","CAD8141852.1","Mass_AKT_Aligned",4.6e-15,63,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2347","CAD8198915.1","Mass_AKT_Aligned",1.2e-14,61.6,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2348","CAD8209427.1","Mass_AKT_Aligned",1.3e-14,61.5,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2349","CAD8151838.1","Mass_AKT_Aligned",1.6e-14,61.2,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2350","CAD8194921.1","Mass_AKT_Aligned",1.7e-14,61.1,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2351","CAD8147672.1","Mass_AKT_Aligned",1.7e-14,61.1,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2352","CAD8160936.1","Mass_AKT_Aligned",1.7e-14,61,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2353","CAD8200662.1","Mass_AKT_Aligned",2.6e-14,60.5,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2354","CAD8164046.1","Mass_AKT_Aligned",6.1e-14,59.2,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2355","CAD8175040.1","Mass_AKT_Aligned",9e-14,58.7,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2356","CAD8154849.1","Mass_AKT_Aligned",4.9e-13,56.2,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2357","CAD8209629.1","Mass_AKT_Aligned",5.7e-13,56,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2358","CAD8139178.1","Mass_AKT_Aligned",6.6e-13,55.8,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2359","CAD8165874.1","Mass_AKT_Aligned",1.8e-12,54.3,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"2360","CAD8161483.1","Mass_AKT_Aligned",2e-12,54.2,"unnamed protein product [Paramecium pent","GCA_905183005.1",43138,"Paramecium pentaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
